method,indicator,unit,producing_sector_group,value
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP 500,"kg 1,4-dichlorobenzene eq.",Textile,689742.1479795062
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP 500,"kg 1,4-dichlorobenzene eq.",Transport,4600125735.806436
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP 500,"kg 1,4-dichlorobenzene eq.",Transport Equipment,784179.3313563314
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP 500,"kg 1,4-dichlorobenzene eq.",Waste management and disposal,4551161.589272837
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Chemical,1216878229.180421
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Coal and Petroleum,2262174909.5938706
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Construction,4736289.164122427
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.","Electrical, electronic and measuring equipment",82698121.1040631
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Electricity,2857603537.4753256
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Food and catering,522897891.89142925
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Furniture and timber,9611869.80681661
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",General and special Machinery,17551761.94483027
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Metal Products,9994025169.2374
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Minerals and Metals,216416461.65900058
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Natural gas and gaseous fuels,9523696.094009854
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Non-metallic mineral products,26860356.22037602
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Paper Products,59005783.30360605
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Services,395613529.14581716
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.","Steam, hot water supply and water distribution",1155330366.4728003
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Textile,10595523.321646541
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Transport,66634370601.55851
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Transport Equipment,13253316.910311205
"Problem oriented approach: non baseline (CML, 1999)",Marine sedimental ecotoxicity MSETP inf.,"kg 1,4-dichlorobenzene eq.",Waste management and disposal,57797018.82227079
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Chemical,292924.5170258379
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Coal and Petroleum,332288.66634755227
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Construction,613.5179421359339
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.","Electrical, electronic and measuring equipment",61988.594225516565
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Electricity,235564.2166946964
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Food and catering,108826.36222812375
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Furniture and timber,4529.235857299133
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",General and special Machinery,6428.285723339661
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Metal Products,3469868.969092679
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Minerals and Metals,32023.353587471618
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Natural gas and gaseous fuels,804.523131861462
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Non-metallic mineral products,11740.50232027399
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Paper Products,12346.263518678536
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Services,43053.299983227655
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.","Steam, hot water supply and water distribution",100956.04856030931
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Textile,4683.676553661017
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Transport,26660504.675970353
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Transport Equipment,3465.8275107754266
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity,"kg 1,4-dichlorobenzene eq.",Waste management and disposal,9550.113210973772
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Chemical,67875.80820056712
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Coal and Petroleum,91293.13113710667
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Construction,154.72808622864363
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.","Electrical, electronic and measuring equipment",14521.256316925152
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Electricity,65510.830133819916
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Food and catering,26292.970298746022
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Furniture and timber,1125.3255948134195
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",General and special Machinery,1486.8102960747367
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Metal Products,802913.4046480457
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Minerals and Metals,7418.368540135675
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Natural gas and gaseous fuels,191.600442866417
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Non-metallic mineral products,3020.219708259415
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Paper Products,2942.912745567004
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Services,10168.523600693268
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.","Steam, hot water supply and water distribution",28019.773920315387
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Textile,1131.5002396706298
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Transport,6656627.311102043
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Transport Equipment,807.3352732698238
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 100,"kg 1,4-dichlorobenzene eq.",Waste management and disposal,2285.898631098568
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Chemical,14904.097651376145
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Coal and Petroleum,24767.316294245935
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Construction,35.30650756957252
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.","Electrical, electronic and measuring equipment",3020.7902824734037
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Electricity,14620.638652775982
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Food and catering,6625.758606798504
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Furniture and timber,248.82870087915907
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",General and special Machinery,314.5095888006535
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Metal Products,169502.95525535932
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Minerals and Metals,1574.149549563311
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Natural gas and gaseous fuels,41.765715566243024
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Non-metallic mineral products,688.9348030471682
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Paper Products,651.2780446036186
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Services,2317.292327413444
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.","Steam, hot water supply and water distribution",6249.557339786162
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Textile,244.43481643391678
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Transport,1395692.3715501782
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Transport Equipment,171.61369173281375
"Problem oriented approach: non baseline (CML, 1999)",Terrestrial ecotoxicity TETP 20,"kg 1,4-dichlorobenzene eq.",Waste management and disposal,546.0817175036971
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Chemical,10792000.403057307
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Coal and Petroleum,1335973.9710007722
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Construction,13001.964330539065
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,"Electrical, electronic and measuring equipment",84196.01712811591
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Electricity,2170340.1371612083
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Food and catering,12370149.821752025
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Furniture and timber,76349.88313185285
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,General and special Machinery,17143.644440876447
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Metal Products,1510023.2300976154
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Minerals and Metals,415442.93724051776
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Natural gas and gaseous fuels,98940.89299340974
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Non-metallic mineral products,360674.1974807549
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Paper Products,322261.2082480262
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Services,517321.4126877869
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,"Steam, hot water supply and water distribution",906785.8322199503
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Textile,2269846.6280549816
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Transport,12172230.148772217
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Transport Equipment,19671.053433263005
"Problem oriented approach: non baseline (CML, 1999)",acidification (fate not incl.),kg SO2 eq.,Waste management and disposal,1340223.5971687108
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,Chemical,1212536.1255370618
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,Coal and Petroleum,829269.0665192427
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,Construction,11855.36962112977
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,"Electrical, electronic and measuring equipment",98407.64456396518
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,Electricity,1237081.6560244986
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,Food and catering,27598188.204001836
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,Furniture and timber,103700.9772564275
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,General and special Machinery,19091.99335259364
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,Metal Products,917336.2653381936
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,Minerals and Metals,486823.4643455323
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,Natural gas and gaseous fuels,143726.7157064334
"Problem oriented approach: non baseline (CML, 1999)","eutrophication (incl. fate, average Europe total, A&B)",kg NOx eq.,Non-metallic mineral products,298489.7770573167
