year,indicator,origin,origin_is_aggregate,final_demand,unit,value
2022,carbon_dioxide,WORLD,True,P31_S15,THS_T,270.083
2022,carbon_dioxide,FR,False,P31_S14,THS_T,268.898
2022,carbon_dioxide,NL,False,P51G,THS_T,255.127
2022,carbon_dioxide,IT,False,P31_S14,THS_T,237.415
2022,carbon_dioxide,UK,False,P51G,THS_T,232.709
2022,carbon_dioxide,DE,False,P3_S13,THS_T,225.27
2022,carbon_dioxide,SE,False,P51G,THS_T,224.411
2022,carbon_dioxide,ES,False,P31_S14,THS_T,223.542
2022,carbon_dioxide,FI,False,TOTAL,THS_T,215.442
2022,carbon_dioxide,WRL_REST,False,P52_P53,THS_T,211.087
2022,carbon_dioxide,US,False,P3_S13,THS_T,209.568
2022,carbon_dioxide,MX,False,TOTAL,THS_T,202.635
2022,carbon_dioxide,IT,False,P51G,THS_T,198.322
2022,carbon_dioxide,FR,False,P51G,THS_T,194.599
2022,carbon_dioxide,PL,False,P3_S13,THS_T,191.654
2022,carbon_dioxide,ID,False,P51G,THS_T,189.372
2022,carbon_dioxide,NO,False,P51G,THS_T,186.786
2022,carbon_dioxide,EU27_2020,True,P31_S15,THS_T,176.61
2022,carbon_dioxide,LT,False,TOTAL,THS_T,170.976
2022,carbon_dioxide,AT,False,TOTAL,THS_T,167.93
2022,carbon_dioxide,TR,False,P31_S14,THS_T,166.478
2022,carbon_dioxide,HU,False,TOTAL,THS_T,163.828
2022,carbon_dioxide,BG,False,TOTAL,THS_T,162.584
2022,carbon_dioxide,JP,False,P51G,THS_T,159.425
2022,carbon_dioxide,BR,False,TOTAL,THS_T,154.109
2022,carbon_dioxide,JP,False,P31_S14,THS_T,153.177
2022,carbon_dioxide,KR,False,P31_S14,THS_T,151.943
2022,carbon_dioxide,RU,False,P3_S13,THS_T,148.586
2022,carbon_dioxide,BE,False,P31_S14,THS_T,145.579
2022,carbon_dioxide,IN,False,P3_S13,THS_T,144.245
2022,carbon_dioxide,CA,False,P31_S14,THS_T,142.724
2022,carbon_dioxide,KR,False,P51G,THS_T,142.616
2022,carbon_dioxide,TR,False,P51G,THS_T,134.623
2022,carbon_dioxide,IE,False,TOTAL,THS_T,133.012
2022,carbon_dioxide,DK,False,P31_S15,THS_T,129.424
2022,carbon_dioxide,ES,False,P51G,THS_T,128.971
2022,carbon_dioxide,ZA,False,P31_S14,THS_T,128.187
2022,carbon_dioxide,AU,False,TOTAL,THS_T,126.474
2022,carbon_dioxide,CZ,False,P31_S14,THS_T,125.896
2022,carbon_dioxide,SA,False,P31_S14,THS_T,124.944
2022,carbon_dioxide,ID,False,P31_S14,THS_T,120.659
2022,carbon_dioxide,CZ,False,P51G,THS_T,116.991
2022,carbon_dioxide,CA,False,P51G,THS_T,116.904
2022,carbon_dioxide,EL,False,TOTAL,THS_T,113.591
2022,carbon_dioxide,SK,False,TOTAL,THS_T,111.843
2022,carbon_dioxide,PT,False,TOTAL,THS_T,111.707
2022,carbon_dioxide,RO,False,TOTAL,THS_T,107.211
2022,carbon_dioxide,ZA,False,P51G,THS_T,106.425
2022,carbon_dioxide,NL,False,P3_S13,THS_T,104.262
2022,carbon_dioxide,BE,False,P51G,THS_T,104.103
2022,carbon_dioxide,DE,False,P52_P53,THS_T,100.64
2022,carbon_dioxide,FI,False,P31_S14,THS_T,95.118
2022,carbon_dioxide,SA,False,P51G,THS_T,94.786
2022,carbon_dioxide,EXT_EU27_2020,True,P31_S15,THS_T,93.473
2022,carbon_dioxide,EE,False,TOTAL,THS_T,93.074
2022,carbon_dioxide,BG,False,P31_S14,THS_T,91.075
2022,carbon_dioxide,MX,False,P51G,THS_T,89.241
2022,carbon_dioxide,PL,False,P52_P53,THS_T,84.532
2022,carbon_dioxide,BR,False,P31_S14,THS_T,84.212
2022,carbon_dioxide,FI,False,P51G,THS_T,83.682
2022,carbon_dioxide,LV,False,TOTAL,THS_T,83.063
2022,carbon_dioxide,HU,False,P31_S14,THS_T,81.247
2022,carbon_dioxide,MX,False,P31_S14,THS_T,79.678
2022,carbon_dioxide,UK,False,P3_S13,THS_T,79.594
2022,carbon_dioxide,LT,False,P31_S14,THS_T,78.296
2022,carbon_dioxide,AT,False,P51G,THS_T,75.948
2022,carbon_dioxide,SE,False,P3_S13,THS_T,70.69
2022,carbon_dioxide,RU,False,P52_P53,THS_T,70.684
2022,carbon_dioxide,AT,False,P31_S14,THS_T,68.49
2022,carbon_dioxide,US,False,P52_P53,THS_T,67.757
2022,carbon_dioxide,FR,False,P3_S13,THS_T,65.782
2022,carbon_dioxide,IE,False,P31_S14,THS_T,65.631
2022,carbon_dioxide,LT,False,P51G,THS_T,62.094
2022,carbon_dioxide,NO,False,P3_S13,THS_T,61.483
2022,carbon_dioxide,CH,False,TOTAL,THS_T,58.568
2022,carbon_dioxide,EL,False,P31_S14,THS_T,58.186
2022,carbon_dioxide,AU,False,P31_S14,THS_T,56.516
2022,carbon_dioxide,PT,False,P31_S14,THS_T,55.212
2022,carbon_dioxide,SK,False,P51G,THS_T,53.611
2022,carbon_dioxide,HU,False,P51G,THS_T,53.038
2022,carbon_dioxide,AU,False,P51G,THS_T,50.116
2022,carbon_dioxide,NL,False,P52_P53,THS_T,49.659
2022,carbon_dioxide,RO,False,P51G,THS_T,48.646
2022,carbon_dioxide,LU,False,TOTAL,THS_T,48.291
2022,carbon_dioxide,BR,False,P51G,THS_T,48.273
2022,carbon_dioxide,BG,False,P51G,THS_T,47.255
2022,carbon_dioxide,IT,False,P3_S13,THS_T,46.305
2022,carbon_dioxide,AR,False,TOTAL,THS_T,45.301
2022,carbon_dioxide,RO,False,P31_S14,THS_T,43.882
2022,carbon_dioxide,ES,False,P3_S13,THS_T,43.834
2022,carbon_dioxide,SK,False,P31_S14,THS_T,43.684
2022,carbon_dioxide,IE,False,P51G,THS_T,43.634
2022,carbon_dioxide,IN,False,P52_P53,THS_T,43.429
2022,carbon_dioxide,EE,False,P51G,THS_T,39.53
2022,carbon_dioxide,EE,False,P31_S14,THS_T,39.199
2022,carbon_dioxide,LV,False,P51G,THS_T,38.516
2022,carbon_dioxide,SA,False,P3_S13,THS_T,37.874
2022,carbon_dioxide,PT,False,P51G,THS_T,36.671
2022,carbon_dioxide,EL,False,P51G,THS_T,35.887
2022,carbon_dioxide,NO,False,P52_P53,THS_T,35.149
2022,carbon_dioxide,BE,False,P3_S13,THS_T,34.864
2022,carbon_dioxide,JP,False,P3_S13,THS_T,34.663
2022,carbon_dioxide,CA,False,P3_S13,THS_T,33.922
2022,carbon_dioxide,TR,False,P3_S13,THS_T,32.944
2022,carbon_dioxide,LV,False,P31_S14,THS_T,32.794
2022,carbon_dioxide,KR,False,P3_S13,THS_T,31.869
2022,carbon_dioxide,UK,False,P52_P53,THS_T,31.469
2022,carbon_dioxide,SE,False,P52_P53,THS_T,31.002
2022,carbon_dioxide,LU,False,P31_S14,THS_T,29.63
2022,carbon_dioxide,SI,False,TOTAL,THS_T,28.968
2022,carbon_dioxide,AR,False,P31_S14,THS_T,28.967
2022,carbon_dioxide,CZ,False,P3_S13,THS_T,28.946
2022,carbon_dioxide,WRL_REST,False,P31_S15,THS_T,28.079
2022,carbon_dioxide,FR,False,P52_P53,THS_T,27.172
2022,carbon_dioxide,FI,False,P3_S13,THS_T,25.749
2022,carbon_dioxide,ID,False,P3_S13,THS_T,25.643
2022,carbon_dioxide,CH,False,P31_S14,THS_T,25.423
2022,carbon_dioxide,ZA,False,P3_S13,THS_T,25.254
2022,carbon_dioxide,CH,False,P51G,THS_T,23.35
2022,carbon_dioxide,IT,False,P52_P53,THS_T,22.888
2022,carbon_dioxide,MX,False,P3_S13,THS_T,21.905
2022,carbon_dioxide,LT,False,P3_S13,THS_T,21.855
2022,carbon_dioxide,HU,False,P3_S13,THS_T,20.809
2022,carbon_dioxide,CN,False,P31_S15,THS_T,20.018
2022,carbon_dioxide,ES,False,P52_P53,THS_T,19.22
2022,carbon_dioxide,HR,False,TOTAL,THS_T,18.461
2022,carbon_dioxide,IE,False,P3_S13,THS_T,17.485
2022,carbon_dioxide,MT,False,TOTAL,THS_T,17.424
2022,carbon_dioxide,BG,False,P3_S13,THS_T,17.395
2022,carbon_dioxide,AT,False,P3_S13,THS_T,15.663
2022,carbon_dioxide,SA,False,P52_P53,THS_T,15.491
2022,carbon_dioxide,EL,False,P3_S13,THS_T,15.295
2022,carbon_dioxide,BE,False,P52_P53,THS_T,15.133
2022,carbon_dioxide,JP,False,P52_P53,THS_T,15.13
2022,carbon_dioxide,BR,False,P3_S13,THS_T,14.754
2022,carbon_dioxide,PT,False,P3_S13,THS_T,14.384
2022,carbon_dioxide,KR,False,P52_P53,THS_T,14.293
2022,carbon_dioxide,AU,False,P3_S13,THS_T,13.49
2022,carbon_dioxide,SI,False,P51G,THS_T,12.768
2022,carbon_dioxide,CA,False,P52_P53,THS_T,12.609
2022,carbon_dioxide,CZ,False,P52_P53,THS_T,12.187
2022,carbon_dioxide,SI,False,P31_S14,THS_T,11.954
2022,carbon_dioxide,ZA,False,P52_P53,THS_T,11.819
2022,carbon_dioxide,TR,False,P52_P53,THS_T,11.568
2022,carbon_dioxide,LU,False,P51G,THS_T,11.215
2022,carbon_dioxide,MT,False,P31_S14,THS_T,11.009
2022,carbon_dioxide,US,False,P31_S15,THS_T,10.694
2022,carbon_dioxide,MX,False,P52_P53,THS_T,10.527
2022,carbon_dioxide,DE,False,P31_S15,THS_T,10.263
2022,carbon_dioxide,RO,False,P3_S13,THS_T,10.213
2022,carbon_dioxide,FI,False,P52_P53,THS_T,9.604
2022,carbon_dioxide,AR,False,P51G,THS_T,9.425
2022,carbon_dioxide,SK,False,P3_S13,THS_T,9.343
2022,carbon_dioxide,EE,False,P3_S13,THS_T,9.22
2022,carbon_dioxide,ID,False,P52_P53,THS_T,8.819
2022,carbon_dioxide,PL,False,P31_S15,THS_T,8.64
2022,carbon_dioxide,HR,False,P31_S14,THS_T,7.928
2022,carbon_dioxide,LT,False,P52_P53,THS_T,7.867
2022,carbon_dioxide,HU,False,P52_P53,THS_T,7.834
2022,carbon_dioxide,LV,False,P3_S13,THS_T,7.543
2022,carbon_dioxide,HR,False,P51G,THS_T,7.389
2022,carbon_dioxide,AT,False,P52_P53,THS_T,7.144
2022,carbon_dioxide,CH,False,P3_S13,THS_T,7.127
2022,carbon_dioxide,IN,False,P31_S15,THS_T,6.795
2022,carbon_dioxide,RU,False,P31_S15,THS_T,6.75
2022,carbon_dioxide,LU,False,P3_S13,THS_T,6.192
2022,carbon_dioxide,BR,False,P52_P53,THS_T,6.111
2022,carbon_dioxide,CY,False,TOTAL,THS_T,6.012
2022,carbon_dioxide,BG,False,P52_P53,THS_T,5.947
2022,carbon_dioxide,AU,False,P52_P53,THS_T,5.682
2022,carbon_dioxide,IE,False,P52_P53,THS_T,5.359
2022,carbon_dioxide,NL,False,P31_S15,THS_T,5.223
2022,carbon_dioxide,PT,False,P52_P53,THS_T,4.897
2022,carbon_dioxide,SK,False,P52_P53,THS_T,4.814
2022,carbon_dioxide,AR,False,P3_S13,THS_T,4.809
2022,carbon_dioxide,EE,False,P52_P53,THS_T,4.687
2022,carbon_dioxide,UK,False,P31_S15,THS_T,4.206
2022,carbon_dioxide,RO,False,P52_P53,THS_T,4.008
2022,carbon_dioxide,LV,False,P52_P53,THS_T,3.882
2022,carbon_dioxide,SE,False,P31_S15,THS_T,3.849
2022,carbon_dioxide,CY,False,P31_S14,THS_T,3.434
2022,carbon_dioxide,EL,False,P52_P53,THS_T,3.337
2022,carbon_dioxide,NO,False,P31_S15,THS_T,3.315
2022,carbon_dioxide,FR,False,P31_S15,THS_T,3.215
2022,carbon_dioxide,MT,False,P51G,THS_T,3.19
2022,carbon_dioxide,SI,False,P3_S13,THS_T,2.849
2022,carbon_dioxide,MT,False,P3_S13,THS_T,2.65
2022,carbon_dioxide,CH,False,P52_P53,THS_T,2.332
2022,carbon_dioxide,HR,False,P3_S13,THS_T,2.294
2022,carbon_dioxide,IT,False,P31_S15,THS_T,2.086
2022,carbon_dioxide,ES,False,P31_S15,THS_T,2.041
2022,carbon_dioxide,SA,False,P31_S15,THS_T,2.002
2022,carbon_dioxide,AR,False,P52_P53,THS_T,1.832
2022,carbon_dioxide,CA,False,P31_S15,THS_T,1.68
2022,carbon_dioxide,CY,False,P51G,THS_T,1.62
2022,carbon_dioxide,JP,False,P31_S15,THS_T,1.581
2022,carbon_dioxide,BE,False,P31_S15,THS_T,1.564
2022,carbon_dioxide,KR,False,P31_S15,THS_T,1.438
2022,carbon_dioxide,TR,False,P31_S15,THS_T,1.336
2022,carbon_dioxide,FI,False,P31_S15,THS_T,1.289
2022,carbon_dioxide,SI,False,P52_P53,THS_T,1.286
2022,carbon_dioxide,MX,False,P31_S15,THS_T,1.284
2022,carbon_dioxide,ZA,False,P31_S15,THS_T,1.17
2022,carbon_dioxide,ID,False,P31_S15,THS_T,1.092
2022,carbon_dioxide,CZ,False,P31_S15,THS_T,0.979
2022,carbon_dioxide,LU,False,P52_P53,THS_T,0.925
2022,carbon_dioxide,BG,False,P31_S15,THS_T,0.912
2022,carbon_dioxide,IE,False,P31_S15,THS_T,0.903
2022,carbon_dioxide,HU,False,P31_S15,THS_T,0.9
2022,carbon_dioxide,EL,False,P31_S15,THS_T,0.886
2022,carbon_dioxide,LT,False,P31_S15,THS_T,0.864
2022,carbon_dioxide,CY,False,P3_S13,THS_T,0.804
2022,carbon_dioxide,BR,False,P31_S15,THS_T,0.759
2022,carbon_dioxide,HR,False,P52_P53,THS_T,0.741
2022,carbon_dioxide,AT,False,P31_S15,THS_T,0.685
2022,carbon_dioxide,AU,False,P31_S15,THS_T,0.67
2022,carbon_dioxide,PT,False,P31_S15,THS_T,0.543
2022,carbon_dioxide,RO,False,P31_S15,THS_T,0.462
2022,carbon_dioxide,EE,False,P31_S15,THS_T,0.438
2022,carbon_dioxide,MT,False,P52_P53,THS_T,0.438
2022,carbon_dioxide,SK,False,P31_S15,THS_T,0.391
2022,carbon_dioxide,CH,False,P31_S15,THS_T,0.336
2022,carbon_dioxide,LU,False,P31_S15,THS_T,0.329
2022,carbon_dioxide,LV,False,P31_S15,THS_T,0.328
2022,carbon_dioxide,AR,False,P31_S15,THS_T,0.268
2022,carbon_dioxide,MT,False,P31_S15,THS_T,0.137
2022,carbon_dioxide,CY,False,P52_P53,THS_T,0.115
2022,carbon_dioxide,SI,False,P31_S15,THS_T,0.111
2022,carbon_dioxide,HR,False,P31_S15,THS_T,0.109
2022,carbon_dioxide,CY,False,P31_S15,THS_T,0.039
2022,greenhouse_gas,WORLD,True,TOTAL,THS_T,57401.691
2022,greenhouse_gas,EU27_2020,True,TOTAL,THS_T,31563.4
2022,greenhouse_gas,WORLD,True,P31_S14,THS_T,30172.219
2022,greenhouse_gas,EXT_EU27_2020,True,TOTAL,THS_T,25838.291
2022,greenhouse_gas,DK,False,TOTAL,THS_T,19515.354
2022,greenhouse_gas,EU27_2020,True,P31_S14,THS_T,17924.869
2022,greenhouse_gas,WORLD,True,P51G,THS_T,17676.227
2022,greenhouse_gas,EXT_EU27_2020,True,P31_S14,THS_T,12247.35
2022,greenhouse_gas,DK,False,P31_S14,THS_T,11561.469
2022,greenhouse_gas,EXT_EU27_2020,True,P51G,THS_T,9648.917
2022,greenhouse_gas,EU27_2020,True,P51G,THS_T,8027.31
2022,greenhouse_gas,WRL_REST,False,TOTAL,THS_T,7393.231
2022,greenhouse_gas,CN,False,TOTAL,THS_T,7352.084
2022,greenhouse_gas,WORLD,True,P3_S13,THS_T,6373.687
2022,greenhouse_gas,DK,False,P51G,THS_T,4150.398
2022,greenhouse_gas,WRL_REST,False,P31_S14,THS_T,3932.526
2022,greenhouse_gas,EU27_2020,True,P3_S13,THS_T,3767.208
2022,greenhouse_gas,CN,False,P51G,THS_T,3352.724
2022,greenhouse_gas,CN,False,P31_S14,THS_T,2991.241
2022,greenhouse_gas,DE,False,TOTAL,THS_T,2856.49
2022,greenhouse_gas,WORLD,True,P52_P53,THS_T,2844.999
2022,greenhouse_gas,EXT_EU27_2020,True,P3_S13,THS_T,2606.479
2022,greenhouse_gas,DK,False,P3_S13,THS_T,2585.185
2022,greenhouse_gas,WRL_REST,False,P51G,THS_T,2298.565
2022,greenhouse_gas,PL,False,TOTAL,THS_T,2254.743
2022,greenhouse_gas,US,False,TOTAL,THS_T,2237.45
2022,greenhouse_gas,RU,False,TOTAL,THS_T,2124.79
2022,greenhouse_gas,EU27_2020,True,P52_P53,THS_T,1631.271
2022,greenhouse_gas,DE,False,P31_S14,THS_T,1494.831
2022,greenhouse_gas,IN,False,TOTAL,THS_T,1277.992
2022,greenhouse_gas,NL,False,TOTAL,THS_T,1242.33
2022,greenhouse_gas,EXT_EU27_2020,True,P52_P53,THS_T,1213.728
2022,greenhouse_gas,US,False,P31_S14,THS_T,1143.023
2022,greenhouse_gas,PL,False,P31_S14,THS_T,1128.956
2022,greenhouse_gas,DK,False,P52_P53,THS_T,1062.317
2022,greenhouse_gas,DE,False,P51G,THS_T,968.667
2022,greenhouse_gas,RU,False,P51G,THS_T,920.697
2022,greenhouse_gas,RU,False,P31_S14,THS_T,886.622
2022,greenhouse_gas,SE,False,TOTAL,THS_T,884.218
2022,greenhouse_gas,UK,False,TOTAL,THS_T,799.454
2022,greenhouse_gas,PL,False,P51G,THS_T,788.444
2022,greenhouse_gas,WRL_REST,False,P3_S13,THS_T,786.316
2022,greenhouse_gas,NL,False,P31_S14,THS_T,763.938
2022,greenhouse_gas,FR,False,TOTAL,THS_T,726.871
2022,greenhouse_gas,US,False,P51G,THS_T,705.031
2022,greenhouse_gas,IT,False,TOTAL,THS_T,656.622
2022,greenhouse_gas,NO,False,TOTAL,THS_T,647.152
2022,greenhouse_gas,CN,False,P3_S13,THS_T,621.039
2022,greenhouse_gas,IN,False,P31_S14,THS_T,615.498
2022,greenhouse_gas,ES,False,TOTAL,THS_T,571.808
2022,greenhouse_gas,ID,False,TOTAL,THS_T,522.061
2022,greenhouse_gas,SE,False,P31_S14,THS_T,497.94
2022,greenhouse_gas,BR,False,TOTAL,THS_T,489.583
2022,greenhouse_gas,TR,False,TOTAL,THS_T,426.18
2022,greenhouse_gas,IN,False,P51G,THS_T,423.105
2022,greenhouse_gas,CA,False,TOTAL,THS_T,409.114
2022,greenhouse_gas,UK,False,P31_S14,THS_T,406.369
2022,greenhouse_gas,FR,False,P31_S14,THS_T,388.368
2022,greenhouse_gas,JP,False,TOTAL,THS_T,383.784
2022,greenhouse_gas,SA,False,TOTAL,THS_T,374.61
2022,greenhouse_gas,KR,False,TOTAL,THS_T,374.509
2022,greenhouse_gas,ZA,False,TOTAL,THS_T,368.866
2022,greenhouse_gas,CN,False,P52_P53,THS_T,364.138
2022,greenhouse_gas,BE,False,TOTAL,THS_T,358.693
2022,greenhouse_gas,IT,False,P31_S14,THS_T,337.766
2022,greenhouse_gas,WRL_REST,False,P52_P53,THS_T,336.059
2022,greenhouse_gas,ES,False,P31_S14,THS_T,334.68
2022,greenhouse_gas,WORLD,True,P31_S15,THS_T,334.559
2022,greenhouse_gas,NO,False,P31_S14,THS_T,334.369
2022,greenhouse_gas,BR,False,P31_S14,THS_T,332.018
2022,greenhouse_gas,CZ,False,TOTAL,THS_T,331.601
2022,greenhouse_gas,NL,False,P51G,THS_T,280.347
2022,greenhouse_gas,US,False,P3_S13,THS_T,267.113
2022,greenhouse_gas,MX,False,TOTAL,THS_T,266.309
2022,greenhouse_gas,ID,False,P51G,THS_T,265.339
2022,greenhouse_gas,FI,False,TOTAL,THS_T,263.562
2022,greenhouse_gas,UK,False,P51G,THS_T,258.311
2022,greenhouse_gas,DE,False,P3_S13,THS_T,254.63
2022,greenhouse_gas,SE,False,P51G,THS_T,251.322
2022,greenhouse_gas,IT,False,P51G,THS_T,227.236
2022,greenhouse_gas,PL,False,P3_S13,THS_T,222.788
2022,greenhouse_gas,FR,False,P51G,THS_T,220.071
2022,greenhouse_gas,EU27_2020,True,P31_S15,THS_T,212.742
2022,greenhouse_gas,LT,False,TOTAL,THS_T,210.653
2022,greenhouse_gas,TR,False,P31_S14,THS_T,207.116
2022,greenhouse_gas,RU,False,P3_S13,THS_T,206.599
2022,greenhouse_gas,HU,False,TOTAL,THS_T,205.665
2022,greenhouse_gas,IE,False,TOTAL,THS_T,202.966
2022,greenhouse_gas,NO,False,P51G,THS_T,201.477
2022,greenhouse_gas,CA,False,P31_S14,THS_T,199.247
2022,greenhouse_gas,ID,False,P31_S14,THS_T,198.189
2022,greenhouse_gas,AT,False,TOTAL,THS_T,196.37
2022,greenhouse_gas,AU,False,TOTAL,THS_T,193.998
2022,greenhouse_gas,BG,False,TOTAL,THS_T,187.566
2022,greenhouse_gas,BE,False,P31_S14,THS_T,184.622
2022,greenhouse_gas,ZA,False,P31_S14,THS_T,177.774
2022,greenhouse_gas,IN,False,P3_S13,THS_T,177.531
2022,greenhouse_gas,SA,False,P31_S14,THS_T,169.826
2022,greenhouse_gas,JP,False,P51G,THS_T,166.837
2022,greenhouse_gas,KR,False,P31_S14,THS_T,166.773
2022,greenhouse_gas,TR,False,P51G,THS_T,163.238
2022,greenhouse_gas,JP,False,P31_S14,THS_T,162.551
2022,greenhouse_gas,DK,False,P31_S15,THS_T,155.985
2022,greenhouse_gas,KR,False,P51G,THS_T,155.82
2022,greenhouse_gas,CZ,False,P31_S14,THS_T,151.544
2022,greenhouse_gas,ES,False,P51G,THS_T,149.555
2022,greenhouse_gas,CA,False,P51G,THS_T,146.595
2022,greenhouse_gas,RO,False,TOTAL,THS_T,139.409
2022,greenhouse_gas,ZA,False,P51G,THS_T,138.671
2022,greenhouse_gas,PT,False,TOTAL,THS_T,136.133
2022,greenhouse_gas,EL,False,TOTAL,THS_T,133.788
2022,greenhouse_gas,CZ,False,P51G,THS_T,131.257
2022,greenhouse_gas,SA,False,P51G,THS_T,129.513
2022,greenhouse_gas,SK,False,TOTAL,THS_T,128.623
2022,greenhouse_gas,DE,False,P52_P53,THS_T,126.305
2022,greenhouse_gas,FI,False,P31_S14,THS_T,124.498
2022,greenhouse_gas,AR,False,TOTAL,THS_T,122.669
2022,greenhouse_gas,EXT_EU27_2020,True,P31_S15,THS_T,121.817
2022,greenhouse_gas,NL,False,P3_S13,THS_T,121.259
2022,greenhouse_gas,IE,False,P31_S14,THS_T,118.459
2022,greenhouse_gas,BE,False,P51G,THS_T,115.026
2022,greenhouse_gas,MX,False,P31_S14,THS_T,110.71
2022,greenhouse_gas,MX,False,P51G,THS_T,109.001
2022,greenhouse_gas,US,False,P52_P53,THS_T,108.687
2022,greenhouse_gas,EE,False,TOTAL,THS_T,107.668
2022,greenhouse_gas,LV,False,TOTAL,THS_T,107.308
2022,greenhouse_gas,HU,False,P31_S14,THS_T,106.806
2022,greenhouse_gas,BG,False,P31_S14,THS_T,105.618
2022,greenhouse_gas,LT,False,P31_S14,THS_T,105.327
2022,greenhouse_gas,PL,False,P52_P53,THS_T,104.248
2022,greenhouse_gas,RU,False,P52_P53,THS_T,101.488
2022,greenhouse_gas,BR,False,P51G,THS_T,96.392
2022,greenhouse_gas,FI,False,P51G,THS_T,95.268
2022,greenhouse_gas,AU,False,P31_S14,THS_T,94.338
2022,greenhouse_gas,UK,False,P3_S13,THS_T,90.417
2022,greenhouse_gas,AT,False,P31_S14,THS_T,88.065
2022,greenhouse_gas,SE,False,P3_S13,THS_T,86.097
2022,greenhouse_gas,AR,False,P31_S14,THS_T,85.127
2022,greenhouse_gas,AT,False,P51G,THS_T,81.25
2022,greenhouse_gas,FR,False,P3_S13,THS_T,78.595
2022,greenhouse_gas,CH,False,TOTAL,THS_T,74.455
2022,greenhouse_gas,EL,False,P31_S14,THS_T,71.194
2022,greenhouse_gas,NL,False,P52_P53,THS_T,70.541
2022,greenhouse_gas,AU,False,P51G,THS_T,70.12
2022,greenhouse_gas,PT,False,P31_S14,THS_T,69.419
2022,greenhouse_gas,LT,False,P51G,THS_T,68.865
2022,greenhouse_gas,NO,False,P3_S13,THS_T,68.083
2022,greenhouse_gas,HU,False,P51G,THS_T,62.706
2022,greenhouse_gas,RO,False,P31_S14,THS_T,61.128
2022,greenhouse_gas,SK,False,P51G,THS_T,59.363
2022,greenhouse_gas,RO,False,P51G,THS_T,59.085
2022,greenhouse_gas,LU,False,TOTAL,THS_T,58.126
2022,greenhouse_gas,IT,False,P3_S13,THS_T,56.911
2022,greenhouse_gas,ES,False,P3_S13,THS_T,54.799
2022,greenhouse_gas,BG,False,P51G,THS_T,54.091
2022,greenhouse_gas,IN,False,P52_P53,THS_T,53.424
2022,greenhouse_gas,IE,False,P51G,THS_T,52.7
2022,greenhouse_gas,SK,False,P31_S14,THS_T,52.548
2022,greenhouse_gas,SA,False,P3_S13,THS_T,51.275
2022,greenhouse_gas,EE,False,P31_S14,THS_T,48.737
2022,greenhouse_gas,LV,False,P31_S14,THS_T,48.093
2022,greenhouse_gas,LV,False,P51G,THS_T,44.151
2022,greenhouse_gas,SE,False,P52_P53,THS_T,44.034
2022,greenhouse_gas,CA,False,P3_S13,THS_T,43.697
2022,greenhouse_gas,PT,False,P51G,THS_T,43.161
2022,greenhouse_gas,EE,False,P51G,THS_T,42.72
2022,greenhouse_gas,ID,False,P3_S13,THS_T,41.207
2022,greenhouse_gas,EL,False,P51G,THS_T,40.294
2022,greenhouse_gas,WRL_REST,False,P31_S15,THS_T,39.765
2022,greenhouse_gas,UK,False,P52_P53,THS_T,39.54
2022,greenhouse_gas,NO,False,P52_P53,THS_T,39.533
2022,greenhouse_gas,BE,False,P3_S13,THS_T,39.301
2022,greenhouse_gas,TR,False,P3_S13,THS_T,39.149
2022,greenhouse_gas,BR,False,P3_S13,THS_T,38.465
2022,greenhouse_gas,LU,False,P31_S14,THS_T,37.315
2022,greenhouse_gas,JP,False,P3_S13,THS_T,36.551
2022,greenhouse_gas,FR,False,P52_P53,THS_T,35.919
2022,greenhouse_gas,SI,False,TOTAL,THS_T,35.1
2022,greenhouse_gas,KR,False,P3_S13,THS_T,34.669
2022,greenhouse_gas,ZA,False,P3_S13,THS_T,34.546
2022,greenhouse_gas,CH,False,P31_S14,THS_T,34.033
2022,greenhouse_gas,CZ,False,P3_S13,THS_T,33.15
2022,greenhouse_gas,IT,False,P52_P53,THS_T,32.072
2022,greenhouse_gas,FI,False,P3_S13,THS_T,30.752
2022,greenhouse_gas,MX,False,P3_S13,THS_T,30.487
2022,greenhouse_gas,ES,False,P52_P53,THS_T,30.127
2022,greenhouse_gas,CH,False,P51G,THS_T,27.922
2022,greenhouse_gas,HR,False,TOTAL,THS_T,25.32
2022,greenhouse_gas,HU,False,P3_S13,THS_T,25.094
2022,greenhouse_gas,LT,False,P3_S13,THS_T,24.977
2022,greenhouse_gas,CN,False,P31_S15,THS_T,22.942
2022,greenhouse_gas,IE,False,P3_S13,THS_T,22.31
2022,greenhouse_gas,SA,False,P52_P53,THS_T,21.238
2022,greenhouse_gas,BR,False,P52_P53,THS_T,20.554
2022,greenhouse_gas,AU,False,P3_S13,THS_T,19.722
2022,greenhouse_gas,BG,False,P3_S13,THS_T,19.571
2022,greenhouse_gas,AR,False,P51G,THS_T,19.559
2022,greenhouse_gas,MT,False,TOTAL,THS_T,18.426
2022,greenhouse_gas,BE,False,P52_P53,THS_T,17.947
2022,greenhouse_gas,AT,False,P3_S13,THS_T,17.81
2022,greenhouse_gas,CA,False,P52_P53,THS_T,17.387
2022,greenhouse_gas,EL,False,P3_S13,THS_T,17.084
2022,greenhouse_gas,PT,False,P3_S13,THS_T,16.619
2022,greenhouse_gas,ZA,False,P52_P53,THS_T,16.328
2022,greenhouse_gas,JP,False,P52_P53,THS_T,16.176
2022,greenhouse_gas,SI,False,P31_S14,THS_T,16.015
