consuming_country_iso3,model,scenario,analysis_year,indicator,unit,demand_component,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,value
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_LETH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",Textile,1.0759023111115457e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_WOOD,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",Furniture and timber,0.004083318987878337
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_PULP,Pulp,Paper Products,0.018262196086880764
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_PAPE,Paper,Paper Products,2.9798160706902137e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_MDIA,"Publishing, printing and reproduction of recorded media (22)",Paper Products,0.0007582446135221216
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_REFN,Petroleum Refinery,Coal and Petroleum,1.154968968097559e-08
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_NUCF,Processing of nuclear fuel,Chemical,1.676782543800107e-08
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_PLAS,"Plastics, basic",Chemical,0.0014500394357627037
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_NFER,N-fertiliser,Chemical,1.8441630168139118e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_PFER,P- and other fertiliser,Chemical,0.0006389755817596083
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_CHEM,Chemicals nec,Chemical,0.05448006768829364
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_RUBP,Manufacture of rubber and plastic products (25),Chemical,0.003156122085284702
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_GLAS,Manufacture of glass and glass products,Non-metallic mineral products,0.0021762829536489856
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_CRMC,Manufacture of ceramic goods,Non-metallic mineral products,0.0028933915047464807
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,0.0044284120012706985
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,0.0521552663886054
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_ONMM,Manufacture of other non-metallic mineral products n.e.c.,Non-metallic mineral products,0.011066137009159146
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_STEW,Re-processing of secondary steel into new steel,Metal Products,0.0031371525580161496
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_PREM,Precious metals production,Metal Products,4.229347246920102e-06
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_ALUM,Aluminium production,Metal Products,0.017658922278419257
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_LZTP,"Lead, zinc and tin production",Metal Products,0.0002965328156382926
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_COPP,Copper production,Metal Products,0.00029324561006560353
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_ONFM,Other non-ferrous metal production,Metal Products,0.00013599956538263162
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_METC,Casting of metals,Metal Products,0.01697702333026989
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,0.006034746309196122
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_MACH,Manufacture of machinery and equipment n.e.c. (29),General and special Machinery,0.0060523434519075625
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_OFMA,Manufacture of office machinery and computers (30),General and special Machinery,7.953054837613295e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,0.001954792430578863
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_OTRE,Manufacture of other transport equipment (35),Transport Equipment,7.762343572844356e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,4.2404150429156445e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_RYMS,Recycling of waste and scrap,Waste management and disposal,5.420147661834587e-06
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_POWC,Production of electricity by coal,Electricity,0.06881165328204819
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_POWG,Production of electricity by gas,Electricity,0.02055028525291965
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_POWN,Production of electricity by nuclear,Electricity,5.3890148088350475e-08
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_POWH,Production of electricity by hydro,Electricity,1.1813330083171129e-07
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_POWW,Production of electricity by wind,Electricity,6.454952995401769e-10
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.00020545510971868583
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_POWB,Production of electricity by biomass and waste,Electricity,0.00023650963945412939
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_POWS,Production of electricity by solar photovoltaic,Electricity,3.7933150214995846e-10
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_POWT,Transmission of electricity,Electricity,1.5925492071218642e-07
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_POWD,Distribution and trade of electricity,Electricity,4.136642741895637e-07
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_GASD,Manufacture of gas; distribution of gaseous fuels through mains,Natural gas and gaseous fuels,0.0001538319125212718
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",0.011329829370338287
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",0.00018797192723108024
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_CONS,Construction (45),Construction,0.028073857018264325
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,0.0014647661389538048
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TDFU,Retail sale of automotive fuel,Services,6.458119156427753e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,0.00621663316147
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,0.0014691604644826183
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_HORE,Hotels and restaurants (55),Food and catering,0.002813581745136184
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TRAI,Transport via railways,Transport,0.006609386662449812
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TLND,Other land transport,Transport,0.11775134911923513
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TPIP,Transport via pipelines,Transport,0.0015188924665100333
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TWAS,Sea and coastal water transport,Transport,0.00275795048772064
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TWAI,Inland water transport,Transport,1.2304532396037429e-06
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TAIR,Air transport (62),Transport,0.01223925801565576
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,0.002408137400825524
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_PTEL,Post and telecommunications (64),Services,0.00015844455644666014
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_FINT,"Financial intermediation, except insurance and pension funding (65)",Services,0.0006481332942200996
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_FINS,"Insurance and pension funding, except compulsory social security (66)",Services,0.00010725548818218261
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_FAUX,Activities auxiliary to financial intermediation (67),Services,0.0001926686966901478
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_REAL,Real estate activities (70),Services,0.0009927353395133751
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,0.00044615051005563816
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_COMP,Computer and related activities (72),Services,0.00020943565529107634
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_RESD,Research and development (73),Services,0.0003614176878199826
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_OBUS,Other business activities (74),Services,0.002256750179775466
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_PADF,Public administration and defence; compulsory social security (75),Services,0.00045445114378356137
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_EDUC,Education (80),Services,0.0008876416085798376
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_HEAL,Health and social work (85),Services,0.0019021565720315778
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_INCP,Incineration of waste: Paper,Waste management and disposal,7.495349151320694e-08
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_INCL,Incineration of waste: Plastic,Waste management and disposal,6.213649368970013e-06
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,0.0005743722694248346
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_INCW,Incineration of waste: Wood,Waste management and disposal,1.3621503189856258e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,0.00013542429557082737
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_BIOS,"Biogasification of sewage slugde, incl. land application",Waste management and disposal,3.665180806926459e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_COMF,"Composting of food waste, incl. land application",Waste management and disposal,0.00039381337024498904
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_WASF,"Waste water treatment, food",Waste management and disposal,0.003048446662661439
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_WASO,"Waste water treatment, other",Waste management and disposal,0.004557832771912926
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_LANF,Landfill of waste: Food,Waste management and disposal,0.026530431155634304
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_LANP,Landfill of waste: Paper,Waste management and disposal,0.0028929893124691806
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_LANL,Landfill of waste: Plastic,Waste management and disposal,0.00017081186070756304
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_LANI,Landfill of waste: Inert/metal/hazardous,Waste management and disposal,0.0003954024058442796
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_LANT,Landfill of waste: Textiles,Waste management and disposal,0.00035626525315560366
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_LANW,Landfill of waste: Wood,Waste management and disposal,0.0004971457468421547
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_ORGA,Activities of membership organisation n.e.c. (91),Services,0.0001153460112277749
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_RECR,"Recreational, cultural and sporting activities (92)",Services,0.0002802882238252142
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVN,Slovenia,Europe,A_OSER,Other service activities (93),Services,0.00036323156330768884
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_WHEA,Cultivation of wheat,Food and catering,0.015489894802141755
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_OCER,Cultivation of cereal grains nec,Food and catering,0.02478872478146712
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_FVEG,"Cultivation of vegetables, fruit, nuts",Food and catering,0.0005778391499918947
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_OILS,Cultivation of oil seeds,Food and catering,0.020203625485413917
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,0.0007482208077377696
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_FIBR,Cultivation of plant-based fibers,Textile,8.329091777859509e-07
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_OTCR,Cultivation of crops nec,Food and catering,2.5075899107381357e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_CATL,Cattle farming,Food and catering,0.03300708995205433
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_PIGS,Pigs farming,Food and catering,0.0012896659525282125
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_PLTR,Poultry farming,Food and catering,0.0016400666602910253
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_OMEA,Meat animals nec,Food and catering,6.30960691076289e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_OANP,Animal products nec,Food and catering,4.499096197878916e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_MILK,Raw milk,Food and catering,0.012677398013413187
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_WOOL,"Wool, silk-worm cocoons",Textile,3.602012901163045e-06
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_FORE,"Forestry, logging and related service activities (02)",Food and catering,0.0020393329065413264
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_FISH,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",Food and catering,1.7562466452160082e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_COAL,Mining of coal and lignite; extraction of peat (10),Coal and Petroleum,0.00023549256780363187
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_COIL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",Coal and Petroleum,0.005157295173937196
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_GASE,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",Natural gas and gaseous fuels,0.009698447471584016
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_OGPL,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",Natural gas and gaseous fuels,3.316227560044196e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_IRON,Mining of iron ores,Minerals and Metals,3.6038789325184325e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_COPO,Mining of copper ores and concentrates,Minerals and Metals,9.972577165450316e-06
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_PREO,Mining of precious metal ores and concentrates,Minerals and Metals,0.0029212685959618136
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_LZTO,"Mining of lead, zinc and tin ores and concentrates",Minerals and Metals,9.039962356061869e-07
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_STON,Quarrying of stone,Minerals and Metals,0.00185062418631548
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_SDCL,Quarrying of sand and clay,Minerals and Metals,0.0012134578779575728
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_CHMF,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",Minerals and Metals,0.0003901813964499759
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_PCAT,Processing of meat cattle,Food and catering,3.319113364370208e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_PPIG,Processing of meat pigs,Food and catering,7.219187534639364e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_PPLT,Processing of meat poultry,Food and catering,0.00013378540692719627
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_POME,Production of meat products nec,Food and catering,1.3014863199513914e-06
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_VOIL,Processing vegetable oils and fats,Food and catering,4.912911844008572e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_DAIR,Processing of dairy products,Food and catering,0.0010095643652196199
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_RICE,Processed rice,Food and catering,6.256528324021234e-08
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_SUGR,Sugar refining,Food and catering,3.0489446831921292e-05
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_OFOD,Processing of Food products nec,Food and catering,0.0008870698292273041
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_BEVR,Manufacture of beverages,Food and catering,0.007109406263751414
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,SVK,Slovakia,Europe,A_FSHP,Manufacture of fish products,Food and catering,0.00034331242062796466
