consuming_country_iso3,model,scenario,analysis_year,indicator,unit,demand_component,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,value
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_TLND,Other land transport,Transport,0.2767365977720816
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_TPIP,Transport via pipelines,Transport,0.00445377579895176
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_TWAS,Sea and coastal water transport,Transport,0.0014111212903428088
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_TWAI,Inland water transport,Transport,0.0014450148862764542
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_TAIR,Air transport (62),Transport,0.058624916701465656
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,0.006431840020118643
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_PTEL,Post and telecommunications (64),Services,0.01080373379721839
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_FINT,"Financial intermediation, except insurance and pension funding (65)",Services,0.0005821576499807845
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_FINS,"Insurance and pension funding, except compulsory social security (66)",Services,0.000766437034401869
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_FAUX,Activities auxiliary to financial intermediation (67),Services,0.00314765055362821
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_REAL,Real estate activities (70),Services,0.003067928684414497
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,0.004258026711145861
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_COMP,Computer and related activities (72),Services,0.04146594695090895
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_RESD,Research and development (73),Services,0.021495433735914074
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_OBUS,Other business activities (74),Services,0.05248564688911805
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_PADF,Public administration and defence; compulsory social security (75),Services,0.0032881350986181668
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_EDUC,Education (80),Services,0.00032355848369441096
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_HEAL,Health and social work (85),Services,0.004008646129078747
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_INCF,Incineration of waste: Food,Waste management and disposal,0.0010423652753015883
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_INCP,Incineration of waste: Paper,Waste management and disposal,0.0012385762151524546
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_INCL,Incineration of waste: Plastic,Waste management and disposal,0.0016611622307562517
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,0.007019393203268983
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_INCT,Incineration of waste: Textiles,Waste management and disposal,0.00022543130840550893
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_INCW,Incineration of waste: Wood,Waste management and disposal,0.0005401639583383545
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,0.001609106527812072
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_BIOF,"Biogasification of food waste, incl. land application",Waste management and disposal,0.00015639990309051984
DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),baseline,2022,climate_change,kt CO2eq,healthcare_services,AUT,Austria,Europe,A_BIOP,"Biogasification of paper, incl. land application",Waste management and disposal,4.063797351533773e-05
