time,c_dest,c_orig,nace_r2,na_item,unit,value
2021,DK,SA,C,TOTAL,THS_T,76.197
2021,DK,SE,C,TOTAL,THS_T,315.953
2021,DK,SI,C,TOTAL,THS_T,14.793
2021,DK,SK,C,TOTAL,THS_T,109.544
2021,DK,TR,C,TOTAL,THS_T,220.871
2021,DK,UK,C,TOTAL,THS_T,213.537
2021,DK,US,C,TOTAL,THS_T,343.696
2021,DK,WORLD,C,TOTAL,THS_T,13658.067
2021,DK,WRL_REST,C,TOTAL,THS_T,1325.715
2021,DK,ZA,C,TOTAL,THS_T,76.085
2021,DK,AR,C10-C12,TOTAL,THS_T,1.514
2021,DK,AT,C10-C12,TOTAL,THS_T,2.512
2021,DK,AU,C10-C12,TOTAL,THS_T,0.479
2021,DK,BE,C10-C12,TOTAL,THS_T,11.52
2021,DK,BG,C10-C12,TOTAL,THS_T,0.732
2021,DK,BR,C10-C12,TOTAL,THS_T,2.94
2021,DK,CA,C10-C12,TOTAL,THS_T,1.981
2021,DK,CH,C10-C12,TOTAL,THS_T,1.775
2021,DK,CN,C10-C12,TOTAL,THS_T,12.48
2021,DK,CY,C10-C12,TOTAL,THS_T,0.248
2021,DK,CZ,C10-C12,TOTAL,THS_T,2.936
2021,DK,DE,C10-C12,TOTAL,THS_T,67.641
2021,DK,DK,C10-C12,TOTAL,THS_T,286.622
2021,DK,EE,C10-C12,TOTAL,THS_T,0.544
2021,DK,EL,C10-C12,TOTAL,THS_T,1.203
2021,DK,ES,C10-C12,TOTAL,THS_T,8.713
2021,DK,EU27_2020,C10-C12,TOTAL,THS_T,502.173
2021,DK,EXT_EU27_2020,C10-C12,TOTAL,THS_T,105.862
2021,DK,FI,C10-C12,TOTAL,THS_T,0.682
2021,DK,FR,C10-C12,TOTAL,THS_T,15.138
2021,DK,HR,C10-C12,TOTAL,THS_T,0.123
2021,DK,HU,C10-C12,TOTAL,THS_T,3.256
2021,DK,ID,C10-C12,TOTAL,THS_T,2.307
2021,DK,IE,C10-C12,TOTAL,THS_T,4.787
2021,DK,IN,C10-C12,TOTAL,THS_T,3.117
2021,DK,IT,C10-C12,TOTAL,THS_T,11.242
2021,DK,JP,C10-C12,TOTAL,THS_T,0.587
2021,DK,KR,C10-C12,TOTAL,THS_T,0.713
2021,DK,LT,C10-C12,TOTAL,THS_T,2.515
2021,DK,LU,C10-C12,TOTAL,THS_T,0.611
2021,DK,LV,C10-C12,TOTAL,THS_T,0.941
2021,DK,MT,C10-C12,TOTAL,THS_T,0.02
2021,DK,MX,C10-C12,TOTAL,THS_T,0.99
2021,DK,NL,C10-C12,TOTAL,THS_T,39.002
2021,DK,NO,C10-C12,TOTAL,THS_T,4.832
2021,DK,PL,C10-C12,TOTAL,THS_T,28.861
2021,DK,PT,C10-C12,TOTAL,THS_T,1.585
2021,DK,RO,C10-C12,TOTAL,THS_T,0.781
2021,DK,RU,C10-C12,TOTAL,THS_T,5.904
2021,DK,SA,C10-C12,TOTAL,THS_T,0.124
2021,DK,SE,C10-C12,TOTAL,THS_T,8.781
2021,DK,SI,C10-C12,TOTAL,THS_T,0.308
2021,DK,SK,C10-C12,TOTAL,THS_T,0.869
2021,DK,TR,C10-C12,TOTAL,THS_T,2.53
2021,DK,UK,C10-C12,TOTAL,THS_T,11.774
2021,DK,US,C10-C12,TOTAL,THS_T,7.298
2021,DK,WORLD,C10-C12,TOTAL,THS_T,608.035
2021,DK,WRL_REST,C10-C12,TOTAL,THS_T,43.227
2021,DK,ZA,C10-C12,TOTAL,THS_T,1.29
2021,DK,AR,C13-C15,TOTAL,THS_T,0.045
2021,DK,AT,C13-C15,TOTAL,THS_T,0.343
2021,DK,AU,C13-C15,TOTAL,THS_T,0.048
