model_id,capital_treatment_id,indicator_id,producing_region_id,producing_industry_id,value
1,4,2,12,112,0.0001777684133986
1,4,2,12,113,0.1506777905633914
1,4,2,12,115,0.0010417959491055
1,4,2,12,116,0.0006080207140676
1,4,2,12,117,0.0029787501908282
1,4,2,12,118,0.0024095522345812
1,4,2,12,119,0.0950037859392535
1,4,2,12,120,0.0127946801463218
1,4,2,12,121,0.0031365957156231
1,4,2,12,122,1.296046804381526e-07
1,4,2,12,123,11.440805887040014
1,4,2,12,124,0.1146989574931425
1,4,2,12,125,0.2696176421923155
1,4,2,12,126,0.0115713716070176
1,4,2,12,127,0.0045522852296661
1,4,2,12,128,0.013917230756574
1,4,2,12,129,0.0009127318873749
1,4,2,12,130,0.0024463027159782
1,4,2,12,131,0.0074900688022818
1,4,2,12,132,0.0021418506244926
1,4,2,12,133,0.00057095640286
1,4,2,12,134,0.0033812887554798
1,4,2,12,135,0.0495360996008804
1,4,2,12,136,0.0266400702904158
1,4,2,12,137,0.0001719658755109
1,4,2,12,138,0.0001746155420119
1,4,2,12,142,0.0189642960502246
1,4,2,12,145,0.0085303075436272
1,4,2,12,148,0.000901806606654
1,4,2,12,149,0.000231883337417
1,4,2,12,151,0.0551286758885928
1,4,2,12,152,0.0772103642535467
1,4,2,12,153,1.9152016768917064
1,4,2,12,154,0.0595381436483062
1,4,2,12,155,0.0102789834635769
1,4,2,12,156,0.0005605602472272
1,4,2,12,157,0.0356246853228297
1,4,2,12,158,0.0333624881526129
1,4,2,12,159,0.0003274486752718
1,4,2,12,160,0.0014667410030587
1,4,2,12,161,9.498663080831296e-05
1,4,2,12,162,0.0003680540364107
1,4,2,13,1,0.0005143792541712
1,4,2,13,2,0.0534990843846638
1,4,2,13,3,0.0385951606135141
1,4,2,13,4,0.0107049216860794
1,4,2,13,5,0.0031137821113861
1,4,2,13,6,0.0098217082609184
1,4,2,13,7,0.0013273550389075
1,4,2,13,8,0.0126682218411505
1,4,2,13,9,0.0586676993382211
1,4,2,13,10,0.0231459132169406
1,4,2,13,11,0.0167441160262152
1,4,2,13,12,0.0196521200718309
1,4,2,13,13,0.0002738483761112
1,4,2,13,14,0.2413483701396127
1,4,2,13,15,0.0010329492188708
1,4,2,13,18,0.0066612622271591
1,4,2,13,19,0.0112499563693681
1,4,2,13,20,0.0099258025951582
1,4,2,13,21,0.6127560520549424
1,4,2,13,22,0.2685550003279671
1,4,2,13,24,5.363473892252318e-05
1,4,2,13,25,0.0001351220978379
1,4,2,13,26,0.0023995145874642
1,4,2,13,27,8.656232900933158e-05
1,4,2,13,28,2.001103316703233e-05
1,4,2,13,29,0.0008374933463244
1,4,2,13,30,0.0001206382596207
1,4,2,13,31,8.284500610228178e-05
1,4,2,13,32,0.0026253783400463
1,4,2,13,33,0.0444401109692938
1,4,2,13,34,0.0008483386635341
1,4,2,13,35,0.0003113619877036
1,4,2,13,36,0.0003845561831169
1,4,2,13,37,0.0006451092972218
1,4,2,13,38,0.0002851302837585
1,4,2,13,39,0.002077935934753
1,4,2,13,40,0.0110546289679239
1,4,2,13,41,0.0026671505040052
1,4,2,13,42,0.000747855042833
1,4,2,13,43,0.0284248534853684
1,4,2,13,44,0.0102624736222269
1,4,2,13,45,0.0007591222352262
1,4,2,13,46,0.002316368094172
1,4,2,13,47,0.0015795778681941
1,4,2,13,48,0.0044885169575044
1,4,2,13,49,0.0004081397730669
1,4,2,13,50,0.0016916639790247
1,4,2,13,51,5.401708660588408e-05
1,4,2,13,52,0.0010621179530475
1,4,2,13,53,0.0017370819279536
1,4,2,13,54,0.0034625304773244
1,4,2,13,55,0.010631553203268
1,4,2,13,56,0.0010632911792466
1,4,2,13,57,1.5155846944823916
1,4,2,13,58,0.0212798871534317
1,4,2,13,59,0.0250025273033746
1,4,2,13,60,0.0084737731093382
1,4,2,13,61,0.0006222135649108
1,4,2,13,62,0.0044030015005108
1,4,2,13,63,0.8379317359256927
1,4,2,13,64,0.0011568192919403
1,4,2,13,65,0.0009892128200384
1,4,2,13,66,0.0006537295266826
1,4,2,13,67,0.0031063205060335
1,4,2,13,68,0.0183759529242084
1,4,2,13,69,0.3423603525185901
1,4,2,13,70,0.0398696639632132
1,4,2,13,71,0.02177033534375
1,4,2,13,72,0.0075861884946893
1,4,2,13,73,0.0029031226736318
1,4,2,13,74,2.3285736532094e-05
1,4,2,13,75,3.035269590360939e-07
1,4,2,13,76,0.0018510870010534
1,4,2,13,77,0.0018051845000179
1,4,2,13,78,2.7456237417274824e-05
1,4,2,13,79,8.742765521606319e-06
1,4,2,13,80,0.0016315173832272
1,4,2,13,81,5.963777012522838e-05
1,4,2,13,82,5.080333820879902e-06
1,4,2,13,83,2.1956060052483618e-06
1,4,2,13,85,0.1119787552114068
1,4,2,13,86,0.0032286130494741
1,4,2,13,87,0.0036500894251038
1,4,2,13,88,0.004857263818811
1,4,2,13,89,0.0265016582915395
1,4,2,13,90,0.032206873590764
1,4,2,13,91,0.0011278540576041
1,4,2,13,92,0.0079883887518587
1,4,2,13,93,0.0034181516661705
1,4,2,13,94,0.1113662713290267
1,4,2,13,95,0.249258849886778
1,4,2,13,96,0.5276794045586445
1,4,2,13,97,0.0298657738585072
1,4,2,13,99,0.0158580157587661
1,4,2,13,100,0.1372201334990491
1,4,2,13,101,0.0163275631314364
1,4,2,13,102,0.0019635789704127
1,4,2,13,108,3.988784001597103e-05
1,4,2,13,109,8.549046569492513e-13
1,4,2,13,110,0.0001456403474446
1,4,2,13,111,0.1969668825707836
1,4,2,13,112,0.0013877698516982
1,4,2,13,113,0.0927592516363262
1,4,2,13,114,0.0005134396590559
1,4,2,13,115,0.0013291511484248
1,4,2,13,116,0.0089127961145902
1,4,2,13,117,0.006663180985869
1,4,2,13,118,0.0008769463525476
1,4,2,13,119,0.032875675853962
1,4,2,13,120,0.0206567198774526
1,4,2,13,121,9.96323377122118e-06
1,4,2,13,122,0.0001397105360526
1,4,2,13,123,0.4708838090226086
1,4,2,13,124,0.0528794674037137
1,4,2,13,125,0.1446964216587282
1,4,2,13,126,0.0027862237488281
1,4,2,13,127,0.0045829166353079
1,4,2,13,128,0.0139519075163991
1,4,2,13,129,0.0007563205332921
1,4,2,13,130,0.0379130573478145
1,4,2,13,131,0.0125700435216323
1,4,2,13,132,0.0030425208262609
1,4,2,13,133,0.0010001787225437
1,4,2,13,134,0.0076490867321621
1,4,2,13,135,0.0311985351434601
1,4,2,13,136,0.0002367569209938
1,4,2,13,137,0.0013334776240894
1,4,2,13,138,0.0005282205994249
1,4,2,13,142,0.0001751393318166
1,4,2,13,145,8.797246712997725e-05
1,4,2,13,148,0.0159917424144258
1,4,2,13,149,0.0001708553925946
1,4,2,13,151,0.0030931167047722
1,4,2,13,152,0.0036456502354201
1,4,2,13,153,0.2065204585423529
1,4,2,13,154,0.1101969706042442
1,4,2,13,155,0.0102316224342097
1,4,2,13,156,0.0026779677628968
1,4,2,13,157,0.0218965280017813
1,4,2,13,158,0.0037013128459089
1,4,2,13,159,0.0002916527082773
1,4,2,13,160,0.0028300333114542
1,4,2,13,161,0.0029124977260853
1,4,2,13,162,0.0036799983984882
1,4,2,14,1,0.0572792585429497
1,4,2,14,2,0.1938146983031131
1,4,2,14,3,0.1767285097381639
1,4,2,14,4,0.0255518825373148
1,4,2,14,5,0.1898451692057288
1,4,2,14,6,0.0796613068597423
1,4,2,14,7,2.91616445470044e-05
1,4,2,14,8,0.0160797044838436
1,4,2,14,9,0.1238304693311927
1,4,2,14,10,0.0849339375842436
1,4,2,14,11,0.0385662858515583
1,4,2,14,12,0.0808426543470397
1,4,2,14,13,0.0001522653523868
1,4,2,14,14,0.1630772237617404
1,4,2,14,15,0.002343918546059
1,4,2,14,18,0.0192401303709307
1,4,2,14,19,0.0083316783343192
1,4,2,14,20,0.0019269821781338
1,4,2,14,21,0.4647951846040448
1,4,2,14,22,0.0497170647537116
1,4,2,14,23,0.0001487182499044
1,4,2,14,28,0.0072650188356861
1,4,2,14,31,1.0738929414843033
1,4,2,14,32,0.0534319423537301
1,4,2,14,33,0.1707232653866081
1,4,2,14,34,0.0023920830944671
1,4,2,14,35,0.0365027127043664
1,4,2,14,36,0.0411348657083439
1,4,2,14,37,0.0107978130726754
1,4,2,14,38,0.0013158837706367
1,4,2,14,39,0.015250651388615
1,4,2,14,40,0.0114685221045721
1,4,2,14,41,0.0012267144878657
1,4,2,14,42,0.0027782791527258
1,4,2,14,43,0.0283450336168
1,4,2,14,44,0.0336694245963036
1,4,2,14,45,0.0379894398951733
1,4,2,14,46,0.0454913306364439
1,4,2,14,47,0.0044977671295565
1,4,2,14,48,0.0024935529735806
1,4,2,14,49,0.0079207323731294
1,4,2,14,50,0.030755586331977
1,4,2,14,52,0.0585918117364427
1,4,2,14,54,0.1467603545973281
1,4,2,14,55,0.2176095969113855
1,4,2,14,56,0.154510063823594
1,4,2,14,57,1.1620559841560811
1,4,2,14,58,0.0011246028286178
1,4,2,14,59,7.023636188561982
1,4,2,14,61,0.0036294662394068
1,4,2,14,62,0.0153010907774878
1,4,2,14,63,0.3510432063843234
1,4,2,14,64,0.0113942094609141
1,4,2,14,65,0.1192347886801214
1,4,2,14,67,0.0147286441020642
1,4,2,14,68,0.033414338653476
1,4,2,14,69,0.7099280412172908
1,4,2,14,71,0.3019397131704479
1,4,2,14,72,0.1766687509271363
1,4,2,14,74,0.004690291175381
1,4,2,14,76,0.0233101458074478
1,4,2,14,78,0.0119720295472052
1,4,2,14,80,0.0117237740115115
1,4,2,14,82,0.0003974016767093
1,4,2,14,84,0.0325574924356137
1,4,2,14,85,0.0607859431131443
1,4,2,14,86,0.0266223631366707
1,4,2,14,87,0.0131023577831665
1,4,2,14,88,0.0341368849037336
1,4,2,14,89,0.1017410599853037
1,4,2,14,90,0.0296169756406562
1,4,2,14,91,0.0212013209571354
1,4,2,14,92,0.0017570242345594
1,4,2,14,93,0.0307740924628849
1,4,2,14,94,0.0230293993391196
1,4,2,14,96,1.7880939827423363
1,4,2,14,97,0.2348216172358196
1,4,2,14,98,0.0001476082945109
1,4,2,14,99,0.0148848754486032
1,4,2,14,100,0.1026854561934718
1,4,2,14,101,0.0207461592824956
1,4,2,14,102,0.0358213307551567
1,4,2,14,107,0.000474778694475
1,4,2,14,108,2.916877221672445e-05
1,4,2,14,109,0.0001670519506618
1,4,2,14,110,0.1151713405053314
1,4,2,14,111,1.5221606297451078
1,4,2,14,112,0.0023487574414305
1,4,2,14,113,0.3180684710166706
1,4,2,14,115,0.0103409182713157
1,4,2,14,116,0.0017903140510187
1,4,2,14,117,0.1158854330241905
1,4,2,14,118,0.0308890743541444
1,4,2,14,119,0.1716430666558318
1,4,2,14,120,0.0669079696352664
1,4,2,14,121,0.0003431356452309
1,4,2,14,122,0.0490957258374499
1,4,2,14,123,0.0001842865898627
1,4,2,14,124,0.0136168767684804
1,4,2,14,125,0.4935326916761193
1,4,2,14,126,0.0913683592090697
1,4,2,14,127,0.0184349396763025
1,4,2,14,128,0.0295941618941992
1,4,2,14,129,0.0034543420881358
1,4,2,14,130,0.0032541192978919
1,4,2,14,131,0.0667267175694823
1,4,2,14,132,0.0194224122758896
1,4,2,14,133,0.0226495677735595
1,4,2,14,134,0.0254453645257265
1,4,2,14,135,0.1350921502713645
1,4,2,14,136,0.0070534093825421
1,4,2,14,137,0.0022081377964525
1,4,2,14,138,0.0059363079066063
1,4,2,14,139,0.0014736157515167
1,4,2,14,140,0.0014972661757525
1,4,2,14,141,0.0103927811257852
1,4,2,14,142,0.033138833448913
1,4,2,14,143,0.0054682747690406
1,4,2,14,144,0.0004657594331618
1,4,2,14,145,0.0281140994563162
1,4,2,14,148,0.0026433628521252
1,4,2,14,149,0.0082861899720573
1,4,2,14,151,0.0693673332075388
1,4,2,14,152,0.1821749738667286
1,4,2,14,153,1.4101381053662132
1,4,2,14,154,0.1523063516960366
1,4,2,14,155,0.0130170232061752
1,4,2,14,156,0.0012063731680191
1,4,2,14,157,0.028114734662574
1,4,2,14,158,0.0340939460445435
1,4,2,14,159,0.0012632226526153
1,4,2,14,160,0.0111991508899303
1,4,2,14,161,0.0017197919187438
1,4,2,15,2,0.0263942598167305
1,4,2,15,3,0.0511476102716817
1,4,2,15,4,0.0054472617128458
1,4,2,15,5,0.006347618365894
1,4,2,15,8,0.0657805792269333
1,4,2,15,9,1.9211770684987552
1,4,2,15,10,0.0189717173923933
1,4,2,15,11,0.0011153748601057
1,4,2,15,12,0.0749727727324884
1,4,2,15,13,3.6919695381146567e-06
1,4,2,15,14,2.099288714967723
1,4,2,15,15,6.493351670467079e-05
1,4,2,15,18,0.0897256679284998
1,4,2,15,19,0.0091407522343998
1,4,2,15,20,0.0098051874900062
1,4,2,15,21,2.2880130469832327e-16
1,4,2,15,22,0.1088737316084644
1,4,2,15,23,4.852019908864038e-19
1,4,2,15,24,2.6053550984743074e-15
1,4,2,15,25,2.1780988714067213e-06
1,4,2,15,26,0.016039596532035
1,4,2,15,27,2.098977652198092e-06
1,4,2,15,28,1.3628211193862864e-05
1,4,2,15,29,0.0010332096494873
1,4,2,15,30,0.0057015099491871
1,4,2,15,31,2.178098893580602e-06
1,4,2,15,32,0.0062885756859144
1,4,2,15,33,0.0718622030046902
1,4,2,15,34,0.0011614787752225
1,4,2,15,35,0.0202520025494449
1,4,2,15,36,0.0075007163429374
1,4,2,15,37,0.0020126505673107
1,4,2,15,38,0.000791180638882
1,4,2,15,39,0.0001299244354574
1,4,2,15,40,0.0348967479983163
1,4,2,15,41,0.0002360350325934
1,4,2,15,42,0.0015588579490547
1,4,2,15,43,0.0261553541656717
1,4,2,15,44,0.0139133847488625
1,4,2,15,45,0.0115812959270434
1,4,2,15,47,0.0030923466116745
1,4,2,15,48,8.211511930873972e-05
1,4,2,15,49,0.0001372827554284
1,4,2,15,50,0.0190087487402174
1,4,2,15,51,0.0032182438127089
1,4,2,15,52,0.0050056203922301
1,4,2,15,53,5.019299010454442e-05
1,4,2,15,54,0.0014722945311947
1,4,2,15,55,0.0074927336888723
1,4,2,15,56,3.3956068010779648e-15
1,4,2,15,57,0.0467491934657104
1,4,2,15,58,7.556742163752439e-05
1,4,2,15,59,0.0071593119373372
1,4,2,15,60,0.0297543510019661
1,4,2,15,61,1.376569194891286e-05
1,4,2,15,62,4.082490008181756e-05
1,4,2,15,63,0.3985110042563831
1,4,2,15,64,0.0248093097859856
1,4,2,15,65,0.0372588183153723
1,4,2,15,66,0.0272774363044542
1,4,2,15,67,0.0080305264035799
1,4,2,15,68,0.0325379505270879
1,4,2,15,69,0.4404274924166696
1,4,2,15,70,0.0712719957157918
1,4,2,15,71,0.0531030069477389
1,4,2,15,72,0.0052235140194009
1,4,2,15,74,0.094350030555449
1,4,2,15,76,0.0282833131104349
1,4,2,15,77,0.238138937318197
1,4,2,15,78,0.0027310623891923
1,4,2,15,79,0.0040374299731263
1,4,2,15,80,0.005017210361347
1,4,2,15,82,0.0141936561788463
1,4,2,15,85,0.0500241049361459
1,4,2,15,86,0.0358141318026252
1,4,2,15,87,0.1269323685839384
1,4,2,15,88,0.0580000792988456
1,4,2,15,89,0.063840902450634
1,4,2,15,90,0.1876333262422469
1,4,2,15,91,0.1272961551532259
1,4,2,15,92,0.0914737550247872
1,4,2,15,93,0.0277754653939118
1,4,2,15,94,7.495925032302031e-06
1,4,2,15,95,2.2327284975311855e-08
1,4,2,15,96,1.6073536423056571
1,4,2,15,97,0.9975218115500812
1,4,2,15,99,1.3917382412458657e-15
1,4,2,15,100,0.0002368363261038
1,4,2,15,101,0.0855123910425072
1,4,2,15,102,0.0154445904022154
1,4,2,15,108,0.0081628033145119
1,4,2,15,109,0.0049968081606815
1,4,2,15,110,0.0003291114149783
1,4,2,15,112,0.0017879944422558
1,4,2,15,113,0.0168825106098
1,4,2,15,115,0.0720225670600957
1,4,2,15,116,0.0745371057387013
1,4,2,15,117,0.095803290977651
1,4,2,15,118,0.0070801400785639
1,4,2,15,119,0.0482165071915471
1,4,2,15,120,0.0459462610657193
1,4,2,15,121,0.2102972887038088
1,4,2,15,122,0.4778081910272989
1,4,2,15,123,0.1197349098283833
1,4,2,15,124,0.12585048066093
1,4,2,15,125,6.019416229323039
1,4,2,15,126,0.0413346201218642
1,4,2,15,127,0.0274336772422844
1,4,2,15,128,0.0255191865798096
1,4,2,15,129,0.0043056119442253
1,4,2,15,130,0.0081405039614544
1,4,2,15,131,0.0661344261914699
1,4,2,15,132,0.5207678463946114
1,4,2,15,133,0.0400636083313682
1,4,2,15,134,0.0078287127660236
1,4,2,15,135,0.079336955247634
1,4,2,15,136,0.0086218828680546
1,4,2,15,137,0.0071659474768835
1,4,2,15,138,0.0008892813801116
1,4,2,15,139,3.64434669349034e-16
1,4,2,15,140,0.0003889586838228
1,4,2,15,141,6.746092018962181e-05
1,4,2,15,142,0.0005194934103982
1,4,2,15,143,6.018002871997316e-17
1,4,2,15,144,2.1655431885985964e-05
1,4,2,15,145,0.0001830559984035
1,4,2,15,146,6.967476351236678e-19
1,4,2,15,147,2.3843561983203143e-20
1,4,2,15,148,0.0010759673725419
1,4,2,15,149,0.0112127675377282
1,4,2,15,150,1.367713286313295e-19
1,4,2,15,151,0.0369279420856181
1,4,2,15,152,0.0893978398484246
1,4,2,15,153,0.3020945020067127
1,4,2,15,154,0.023383924547312
1,4,2,15,155,0.0008430044560821
1,4,2,15,156,7.70524882411063e-05
1,4,2,15,157,0.0117029950538661
1,4,2,15,158,0.0049532821327069
1,4,2,15,159,0.00058807091774
1,4,2,15,160,0.0038933337174619
1,4,2,15,161,0.0078765381698118
1,4,2,15,162,4.110612457795155e-05
1,4,2,16,1,0.1676189628995487
1,4,2,16,2,0.1728567926839184
1,4,2,16,3,0.1738027852699201
1,4,2,16,4,0.1188793252700699
1,4,2,16,5,0.023946955107934
1,4,2,16,6,0.0135811011893531
1,4,2,16,7,0.0013857875135464
1,4,2,16,8,0.2488915027362711
1,4,2,16,9,0.3563017380475023
1,4,2,16,10,0.0611111594785627
1,4,2,16,11,0.0792993618711924
1,4,2,16,12,0.0916869692477627
1,4,2,16,13,0.0423481235649334
1,4,2,16,14,1.340384107217521
1,4,2,16,15,0.028431238044385
1,4,2,16,18,0.0279652810121554
1,4,2,16,19,0.0040238761011368
1,4,2,16,20,0.0098629144707204
1,4,2,16,21,0.6584731421900074
1,4,2,16,22,1.288215403949517
1,4,2,16,26,1.6919754520103892e-05
1,4,2,16,28,0.0001587851277865
1,4,2,16,30,0.0002039570616207
1,4,2,16,32,0.1602574246956054
1,4,2,16,33,0.5900672901095096
1,4,2,16,34,0.0737068680803517
1,4,2,16,35,0.006634446603031
1,4,2,16,36,0.0052388260753434
1,4,2,16,37,0.0007073459253096
1,4,2,16,38,0.001586524686179
1,4,2,16,39,0.0046028260606753
1,4,2,16,40,0.0478722828039191
1,4,2,16,41,0.0030318243444111
1,4,2,16,42,0.0006197537630086
1,4,2,16,43,0.1144200220213133
1,4,2,16,44,0.1366016769722743
1,4,2,16,45,0.0118403812312267
1,4,2,16,46,0.0002071739887202
1,4,2,16,47,0.0233542969004045
1,4,2,16,48,0.0233008489602747
1,4,2,16,49,0.0063250655324253
1,4,2,16,50,0.005983182848432
1,4,2,16,51,0.0102441269152544
1,4,2,16,52,0.0054468376167036
1,4,2,16,53,0.0459536715538182
1,4,2,16,54,0.1073173031821203
1,4,2,16,55,0.0859113016266284
1,4,2,16,56,0.0275663792364227
1,4,2,16,57,2.1187102838440164
1,4,2,16,58,0.0018574476831934
1,4,2,16,59,0.9779457418901368
1,4,2,16,60,0.1845487171045542
1,4,2,16,61,0.0008142827894028
1,4,2,16,62,0.0006749941119717
1,4,2,16,63,0.6421583343243089
1,4,2,16,64,0.1110712085533792
1,4,2,16,65,0.280798310862885
1,4,2,16,66,0.0919191750485676
1,4,2,16,67,0.2926209150394597
1,4,2,16,68,0.0762056625879987
1,4,2,16,69,1.0364489646239274
1,4,2,16,70,0.2677930443223081
1,4,2,16,71,0.2868379529551644
1,4,2,16,72,0.9847970373952788
1,4,2,16,73,0.7136614646918058
1,4,2,16,74,0.0261594826616232
1,4,2,16,76,0.044367471056024
1,4,2,16,77,0.0949024054962305
1,4,2,16,78,0.0115456453822124
1,4,2,16,79,0.0976858900100755
1,4,2,16,80,0.0727036478219953
1,4,2,16,81,0.0147060615002932
1,4,2,16,82,0.0006968639606933
1,4,2,16,84,0.1534922259393004
1,4,2,16,85,0.290645776819044
1,4,2,16,86,0.2464750448399622
1,4,2,16,87,0.0074690972241284
1,4,2,16,88,0.1558929719005449
1,4,2,16,89,0.0294279803939294
1,4,2,16,90,0.0135810835416683
1,4,2,16,91,0.0045571395765773
1,4,2,16,92,0.0006378322388702
1,4,2,16,93,0.0093014342575381
1,4,2,16,94,0.0014747296602514
1,4,2,16,95,0.0186557128398661
1,4,2,16,96,3.2573871828901746
1,4,2,16,97,1.3970190362316344
1,4,2,16,99,6.775376500812384e-05
1,4,2,16,100,0.0003372649134673
1,4,2,16,101,0.2588694840133906
1,4,2,16,102,0.238494596051357
1,4,2,16,103,0.0036990508988889
1,4,2,16,104,0.0091429981068998
1,4,2,16,107,0.1187823967524739
1,4,2,16,108,0.0216991611580443
1,4,2,16,109,0.2959670971146295
1,4,2,16,110,0.3807424407675644
1,4,2,16,111,5.743134110291471
1,4,2,16,112,0.0163279715676146
1,4,2,16,113,0.4411129215524073
1,4,2,16,114,0.0140055056748467
1,4,2,16,115,0.0480626465260752
1,4,2,16,116,0.0031243949946944
1,4,2,16,117,0.2236568927216983
1,4,2,16,118,0.3204094821465351
1,4,2,16,119,0.9035829798196016
1,4,2,16,120,0.333634912640239
1,4,2,16,121,0.0262781341947664
1,4,2,16,122,0.1216823770544288
1,4,2,16,123,5.251154858977426
1,4,2,16,124,0.3821635700531534
1,4,2,16,125,0.7218094114344836
1,4,2,16,126,0.1746548341610706
1,4,2,16,127,0.0890810360226358
1,4,2,16,128,0.2963872811461056
1,4,2,16,129,0.0502390349420912
1,4,2,16,130,0.0667560926758353
1,4,2,16,131,0.0657919018890709
1,4,2,16,132,0.0173929711853712
1,4,2,16,133,0.0215565955269032
1,4,2,16,134,0.0200171298539043
1,4,2,16,135,0.193713729998556
1,4,2,16,136,0.0010700094997023
1,4,2,16,137,0.0020127446509085
1,4,2,16,138,0.0009990475624547
1,4,2,16,139,0.0032645604985306
1,4,2,16,140,0.0037086796316227
1,4,2,16,141,0.0046817985613889
1,4,2,16,142,0.0035993006810369
1,4,2,16,143,0.0008117596497737
1,4,2,16,144,0.0015959253952133
1,4,2,16,145,0.0032647871730251
1,4,2,16,146,0.0003938511362762
1,4,2,16,147,1.973745685592065e-05
1,4,2,16,148,0.0001574133449653
1,4,2,16,149,0.0395438991968448
1,4,2,16,150,3.692742785243333e-05
1,4,2,16,151,0.1218718042118737
1,4,2,16,152,0.2287214006184554
1,4,2,16,153,0.8539518011081528
1,4,2,16,154,0.2089444473522788
1,4,2,16,155,0.0203039431951999
1,4,2,16,156,0.0014674570731729
1,4,2,16,157,0.0344003278463648
1,4,2,16,158,0.0455876067866366
1,4,2,16,159,0.0001724332047886
1,4,2,16,160,0.0132782152243132
1,4,2,16,161,0.0005972678032589
1,4,2,16,162,0.0081044866075435
1,4,2,17,2,0.2633062313527508
1,4,2,17,3,0.2935802810644603
1,4,2,17,4,0.0281370324118912
1,4,2,17,5,0.1341126250943119
1,4,2,17,6,0.0680048107635852
1,4,2,17,7,0.0005957440687606
1,4,2,17,8,0.1086571532500708
1,4,2,17,9,0.2018123418408897
1,4,2,17,10,0.0110695108575686
1,4,2,17,11,0.0126191751167569
1,4,2,17,12,0.0511766114413825
1,4,2,17,13,0.0001360890809554
1,4,2,17,14,0.2765408438314848
1,4,2,17,15,1.7418114880355597e-06
1,4,2,17,18,0.1874113706021409
1,4,2,17,19,0.0843264536391462
1,4,2,17,20,0.0006780657232084
1,4,2,17,21,0.2875872519621814
1,4,2,17,23,0.0371100192860102
1,4,2,17,25,3.963278411627955e-08
1,4,2,17,26,9.209489374118816e-05
1,4,2,17,27,9.401687023327744e-11
1,4,2,17,28,9.838517993545363e-06
1,4,2,17,29,1.4213915957802636e-08
1,4,2,17,30,3.457406005486079e-08
1,4,2,17,31,5.722452489615241e-06
1,4,2,17,32,0.0430072674798892
1,4,2,17,33,0.1421890743315974
1,4,2,17,34,0.0006886923560633
1,4,2,17,35,0.001091769374015
1,4,2,17,36,0.0009586226902794
1,4,2,17,37,0.0016093559912831
1,4,2,17,38,0.0003580072958714
1,4,2,17,39,0.0008414675396639
1,4,2,17,40,0.0050655125977311
1,4,2,17,41,2.841445808899248e-05
1,4,2,17,42,0.0052103504207083
1,4,2,17,43,0.0162645082974524
1,4,2,17,44,0.0094444772343377
1,4,2,17,45,0.0183236303392647
1,4,2,17,46,0.0018162317550168
1,4,2,17,47,0.0237423018022645
1,4,2,17,48,0.0113204460947713
1,4,2,17,49,0.0055392789943032
1,4,2,17,50,0.0667224808521902
1,4,2,17,51,0.0032544375770361
1,4,2,17,52,0.0062173499343916
1,4,2,17,53,0.0045437752549719
1,4,2,17,54,0.0121086774694145
1,4,2,17,55,0.0196249366620213
1,4,2,17,57,1.079734033947905
1,4,2,17,58,3.2888323056991234e-05
1,4,2,17,59,0.4419827595917587
1,4,2,17,60,0.0351196768651894
1,4,2,17,61,0.0089757305274133
1,4,2,17,62,0.0811817611397301
1,4,2,17,63,0.0124931437102443
1,4,2,17,64,0.2494292018222903
1,4,2,17,65,0.0152414122462931
1,4,2,17,66,0.0036388262141274
1,4,2,17,67,0.0036530994799175
1,4,2,17,68,0.0014456406979001
1,4,2,17,69,0.4983490180821059
1,4,2,17,70,0.0602464102591128
1,4,2,17,71,0.1038988251643229
1,4,2,17,72,0.0008439540132507
1,4,2,17,74,0.0002056898474509
1,4,2,17,76,3.764345833238361e-05
1,4,2,17,78,0.0038966763587066
1,4,2,17,80,0.0002591692206131
1,4,2,17,82,0.013097066285184
1,4,2,17,84,0.0010529754673047
1,4,2,17,85,0.0219413415821184
1,4,2,17,86,0.0012448400378497
1,4,2,17,87,0.0002024269296071
1,4,2,17,88,0.0114139732453639
1,4,2,17,89,0.0416241027586817
1,4,2,17,90,0.000576445655913
1,4,2,17,91,0.0033356632892404
1,4,2,17,92,0.0046713134086427
1,4,2,17,93,0.0234154293791608
1,4,2,17,94,4.999947476159102e-10
1,4,2,17,96,0.0072693979283649
1,4,2,17,97,2.1907941407061025e-05
1,4,2,17,98,4.6981132216251697e-05
1,4,2,17,99,3.0521725242815084e-05
1,4,2,17,100,0.0145791995937514
1,4,2,17,101,1.2336426147648478e-06
1,4,2,17,102,0.0007256268207803
1,4,2,17,108,0.0129716123631077
1,4,2,17,109,0.0404879786425442
1,4,2,17,110,0.1178658306898746
1,4,2,17,111,0.5796677358569293
1,4,2,17,112,0.0497088891582077
1,4,2,17,113,0.1738761882247892
1,4,2,17,114,0.0501953163048702
1,4,2,17,115,0.0379181837533798
1,4,2,17,116,0.0054171751431345
1,4,2,17,117,0.1207974554590916
1,4,2,17,118,0.0056793597667374
1,4,2,17,119,0.0075661269982714
1,4,2,17,120,0.3091635159844453
1,4,2,17,121,0.1212194510506704
1,4,2,17,122,0.1345642008874266
1,4,2,17,123,0.4541918361715898
1,4,2,17,124,0.0080790782478846
1,4,2,17,125,0.0164107913803707
1,4,2,17,126,0.0176019253898398
1,4,2,17,127,0.0024712612769292
1,4,2,17,128,0.0017130426580204
1,4,2,17,129,0.0003772204058185
1,4,2,17,130,8.610182088997922e-05
1,4,2,17,131,0.0204595572129176
1,4,2,17,132,0.0023861525058234
1,4,2,17,133,0.0028273881469054
1,4,2,17,134,0.0012774632067144
1,4,2,17,135,0.0120634446079744
1,4,2,17,136,0.0002772911221984
