study,consuming_country_iso3,reference_year,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,component_type,ghg_protocol_scope,indicator,unit,value,source
steenmeijer_2022,NLD,2016,BRA,Brazil,America,OILS,Cultivation of oil seeds,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.03476938951867296,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.003203453789484059,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,FIBR,Cultivation of plant-based fibers,Textile,MRIO supply-chain node,Scope 3,waste_generation,kt,0.005568102710804853,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,OTCR,Cultivation of crops nec,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.065375728659293,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,CATL,Cattle farming,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.9203041455422886,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PIGS,Pigs farming,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.1567971212602041,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PLTR,Poultry farming,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.3266887420305519,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,OMEA,Meat animals nec,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.008629689662217298,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,OANP,Animal products nec,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,6.366601510133476e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,MILK,Raw milk,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.5352605121409938,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,WOOL,"Wool, silk-worm cocoons",Textile,MRIO supply-chain node,Scope 3,waste_generation,kt,5.557758004590613e-07,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,MANC,"Manure treatment (conventional), storage and land application",Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,MANB,"Manure treatment (biogas), storage and land application",Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,FORE,"Forestry, logging and related service activities (02)",Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.001616917003369218,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,FISH,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0003599326679095443,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,COAL,Mining of coal and lignite; extraction of peat (10),Coal and Petroleum,MRIO supply-chain node,Scope 3,waste_generation,kt,4.574382722925979e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,COIL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",Coal and Petroleum,MRIO supply-chain node,Scope 3,waste_generation,kt,1.223027717726056e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,GASE,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",Natural gas and gaseous fuels,MRIO supply-chain node,Scope 3,waste_generation,kt,7.63658187062534e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,OGPL,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",Natural gas and gaseous fuels,MRIO supply-chain node,Scope 3,waste_generation,kt,7.993892811321531e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,ORAN,Mining of uranium and thorium ores (12),Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0005119960706259098,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,IRON,Mining of iron ores,Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,0.4706999834769092,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,COPO,Mining of copper ores and concentrates,Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,0.4334763946268821,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,NIKO,Mining of nickel ores and concentrates,Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,0.07694774528115766,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,ALUO,Mining of aluminium ores and concentrates,Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,0.02880043105214216,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PREO,Mining of precious metal ores and concentrates,Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,0.2375756830837585,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,LZTO,"Mining of lead, zinc and tin ores and concentrates",Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,0.1706809078938187,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,ONFO,Mining of other non-ferrous metal ores and concentrates,Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0725285462791801,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,STON,Quarrying of stone,Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,3.27052233327813e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,SDCL,Quarrying of sand and clay,Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0003140010599947065,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,CHMF,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",Minerals and Metals,MRIO supply-chain node,Scope 3,waste_generation,kt,2.609065358833687e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PCAT,Processing of meat cattle,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,7.434169854616346,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PPIG,Processing of meat pigs,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.02445229504262463,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PPLT,Processing of meat poultry,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,1.590571693493082,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,POME,Production of meat products nec,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,1.084918911828461e-07,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,VOIL,Processing vegetable oils and fats,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,9.253355920774127e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,DAIR,Processing of dairy products,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.005823370031855937,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,RICE,Processed rice,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.001293099404618266,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,SUGR,Sugar refining,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0001454338329740089,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,OFOD,Processing of Food products nec,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.726703689245869,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,BEVR,Manufacture of beverages,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.004703293198798741,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,FSHP,Manufacture of fish products,Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0002521163542040179,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,TOBC,Manufacture of tobacco products (16),Food and catering,MRIO supply-chain node,Scope 3,waste_generation,kt,3.050616879382806e-10,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,TEXT,Manufacture of textiles (17),Textile,MRIO supply-chain node,Scope 3,waste_generation,kt,0.005078826450950358,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,GARM,Manufacture of wearing apparel; dressing and dyeing of fur (18),Textile,MRIO supply-chain node,Scope 3,waste_generation,kt,2.797983536399173e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,LETH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",Textile,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0001674439706296178,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,WOOD,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",Furniture and timber,MRIO supply-chain node,Scope 3,waste_generation,kt,0.01024738499109449,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,WOOW,Re-processing of secondary wood material into new wood material,Furniture and timber,MRIO supply-chain node,Scope 3,waste_generation,kt,0.01452365121668854,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PULP,Pulp,Paper Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0002874517191080336,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PAPR,Re-processing of secondary paper into new pulp,Paper Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.000242927723207812,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PAPE,Paper,Paper Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.02399829024947588,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,MDIA,"Publishing, printing and reproduction of recorded media (22)",Paper Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0009660904400136638,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,COKE,Manufacture of coke oven products,Coal and Petroleum,MRIO supply-chain node,Scope 3,waste_generation,kt,1.188941072712723e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,REFN,Petroleum Refinery,Coal and Petroleum,MRIO supply-chain node,Scope 3,waste_generation,kt,0.003241180128532656,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,NUCF,Processing of nuclear fuel,Chemical,MRIO supply-chain node,Scope 3,waste_generation,kt,4.660548249872283e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PLAS,"Plastics, basic",Chemical,MRIO supply-chain node,Scope 3,waste_generation,kt,0.001084767443941062,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PLAW,Re-processing of secondary plastic into new plastic,Chemical,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0002254038129313465,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,NFER,N-fertiliser,Chemical,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0009514091639176659,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PFER,P- and other fertiliser,Chemical,MRIO supply-chain node,Scope 3,waste_generation,kt,0.01958924941246955,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,CHEM,Chemicals nec,Chemical,MRIO supply-chain node,Scope 3,waste_generation,kt,25.7228392731938,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,RUBP,Manufacture of rubber and plastic products (25),Chemical,MRIO supply-chain node,Scope 3,waste_generation,kt,0.6687521444665404,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,GLAS,Manufacture of glass and glass products,Non-metallic mineral products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.001853151207255725,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,GLAW,Re-processing of secondary glass into new glass,Non-metallic mineral products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0003377352910693622,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,CRMC,Manufacture of ceramic goods,Non-metallic mineral products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0009989534546434112,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,MRIO supply-chain node,Scope 3,waste_generation,kt,1.773501217436029e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,MRIO supply-chain node,Scope 3,waste_generation,kt,5.046379151924509e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,ASHW,Re-processing of ash into clinker,Non-metallic mineral products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,ONMM,Manufacture of other non-metallic mineral products n.e.c.,Non-metallic mineral products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.004346943203904154,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.1365506655108326,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,STEW,Re-processing of secondary steel into new steel,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.00454821975337596,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PREM,Precious metals production,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.004221493810676071,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,PREW,Re-processing of secondary preciuos metals into new preciuos metals,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,ALUM,Aluminium production,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0834840418998465,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,ALUW,Re-processing of secondary aluminium into new aluminium,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.00154775101445712,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,LZTP,"Lead, zinc and tin production",Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.03534859648728562,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,LZTW,"Re-processing of secondary lead into new lead, zinc and tin",Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0008460568614267311,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,COPP,Copper production,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.02895381352937256,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,COPW,Re-processing of secondary copper into new copper,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,4.019731347360122e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,ONFM,Other non-ferrous metal production,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0002243273168682036,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,ONFW,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.002977185788787462,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,METC,Casting of metals,Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.004736152114231271,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,MRIO supply-chain node,Scope 3,waste_generation,kt,0.07487427577523026,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,MACH,Manufacture of machinery and equipment n.e.c. (29),General and special Machinery,MRIO supply-chain node,Scope 3,waste_generation,kt,0.5895488658639203,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,OFMA,Manufacture of office machinery and computers (30),General and special Machinery,MRIO supply-chain node,Scope 3,waste_generation,kt,0.00343204502327654,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,ELMA,Manufacture of electrical machinery and apparatus n.e.c. (31),"Electrical, electronic and measuring equipment",MRIO supply-chain node,Scope 3,waste_generation,kt,0.05493494132021937,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",MRIO supply-chain node,Scope 3,waste_generation,kt,0.002338902761144474,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,MEIN,"Manufacture of medical, precision and optical instruments, watches and clocks (33)","Electrical, electronic and measuring equipment",MRIO supply-chain node,Scope 3,waste_generation,kt,1.185674637138741,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,MRIO supply-chain node,Scope 3,waste_generation,kt,0.005001192989737001,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRA,Brazil,America,OTRE,Manufacture of other transport equipment (35),Transport Equipment,MRIO supply-chain node,Scope 3,waste_generation,kt,0.0001198496993686687,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
