study,consuming_country_iso3,reference_year,purchased_sector_code,component_type,purchased_sector_name,indicator,unit,value,source
steenmeijer_2022,NLD,2016,PAPR,MRIO supply-chain node,Re-processing of secondary paper into new pulp,waste_generation,kt,0.7281800175944801,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PARI,MRIO supply-chain node,Cultivation of paddy rice,waste_generation,kt,0.09698057615773956,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PCAT,MRIO supply-chain node,Processing of meat cattle,waste_generation,kt,92.78873506653431,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PFER,MRIO supply-chain node,P- and other fertiliser,waste_generation,kt,2.780120104324821,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PIGS,MRIO supply-chain node,Pigs farming,waste_generation,kt,6.541712072668989,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PLAS,MRIO supply-chain node,"Plastics, basic",waste_generation,kt,6.10583895892042,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PLAW,MRIO supply-chain node,Re-processing of secondary plastic into new plastic,waste_generation,kt,3.055842853838504,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PLTR,MRIO supply-chain node,Poultry farming,waste_generation,kt,136.0172945789749,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POME,MRIO supply-chain node,Production of meat products nec,waste_generation,kt,4.028911986355792,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWB,MRIO supply-chain node,Production of electricity by biomass and waste,waste_generation,kt,3.263443440987028,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWC,MRIO supply-chain node,Production of electricity by coal,waste_generation,kt,24.50759767676685,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWD,MRIO supply-chain node,Distribution and trade of electricity,waste_generation,kt,17.01657327236903,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWE,MRIO supply-chain node,Production of electricity by solar thermal,waste_generation,kt,1.00624160240421e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWG,MRIO supply-chain node,Production of electricity by gas,waste_generation,kt,20.25859106805532,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWH,MRIO supply-chain node,Production of electricity by hydro,waste_generation,kt,0.04159998190247016,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
