study,consuming_country_iso3,reference_year,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,component_type,demand_component,indicator,unit,value,source
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",MRIO supply-chain node,total,expenditure,M.EUR,0.05952190781120217,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,MEIN,"Manufacture of medical, precision and optical instruments, watches and clocks (33)","Electrical, electronic and measuring equipment",MRIO supply-chain node,total,expenditure,M.EUR,8.414131257062358,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,MRIO supply-chain node,total,expenditure,M.EUR,0.04905029024114498,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,OTRE,Manufacture of other transport equipment (35),Transport Equipment,MRIO supply-chain node,total,expenditure,M.EUR,0.0034276701402004,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,MRIO supply-chain node,total,expenditure,M.EUR,0.05332564278872712,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,RYMS,Recycling of waste and scrap,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.0003410969846689976,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,BOTW,Recycling of bottles by direct reuse,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,8.008622503228158e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWC,Production of electricity by coal,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,0.000296440527134948,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWG,Production of electricity by gas,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,0.001029389586409895,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWN,Production of electricity by nuclear,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWH,Production of electricity by hydro,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,0.001435009868272088,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWW,Production of electricity by wind,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,8.308146549197118e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,6.11687099441899e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWB,Production of electricity by biomass and waste,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,0.0003101062482319618,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,1.002168468880381e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWE,Production of electricity by solar thermal,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWO,"Production of electricity by tide, wave, ocean",Electricity,MRIO supply-chain node,total,expenditure,M.EUR,0.0,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWM,Production of electricity by Geothermal,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,2.291820259962559e-07,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWZ,Production of electricity nec,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,7.930819526471189e-05,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWT,Transmission of electricity,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,0.007204324262112357,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWD,Distribution and trade of electricity,Electricity,MRIO supply-chain node,total,expenditure,M.EUR,0.01392450582392534,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,GASD,Manufacture of gas; distribution of gaseous fuels through mains,Natural gas and gaseous fuels,MRIO supply-chain node,total,expenditure,M.EUR,0.003437091001482421,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",MRIO supply-chain node,total,expenditure,M.EUR,0.004910226317592409,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",MRIO supply-chain node,total,expenditure,M.EUR,0.001293314838911043,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,CONS,Construction (45),Construction,MRIO supply-chain node,total,expenditure,M.EUR,0.1048451365907383,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,CONW,Re-processing of secondary construction material into aggregates,Construction,MRIO supply-chain node,total,expenditure,M.EUR,0.0003424697601069072,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,MRIO supply-chain node,total,expenditure,M.EUR,0.08316867068611077,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TDFU,Retail sale of automotive fuel,Services,MRIO supply-chain node,total,expenditure,M.EUR,0.004768935128011003,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,MRIO supply-chain node,total,expenditure,M.EUR,2.690809592098434,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,MRIO supply-chain node,total,expenditure,M.EUR,2.01808174340961,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,HORE,Hotels and restaurants (55),Food and catering,MRIO supply-chain node,total,expenditure,M.EUR,16.03535733402266,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TRAI,Transport via railways,Transport,MRIO supply-chain node,total,expenditure,M.EUR,0.1937996820902877,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TLND,Other land transport,Transport,MRIO supply-chain node,total,expenditure,M.EUR,3.299700759052003,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TPIP,Transport via pipelines,Transport,MRIO supply-chain node,total,expenditure,M.EUR,0.05249866863130203,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TWAS,Sea and coastal water transport,Transport,MRIO supply-chain node,total,expenditure,M.EUR,0.0008164457753618794,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TWAI,Inland water transport,Transport,MRIO supply-chain node,total,expenditure,M.EUR,0.007628496045609679,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TAIR,Air transport (62),Transport,MRIO supply-chain node,total,expenditure,M.EUR,0.3560052047427679,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.3006403434512914,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,PTEL,Post and telecommunications (64),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.5089995439792967,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,FINT,"Financial intermediation, except insurance and pension funding (65)",Services,MRIO supply-chain node,total,expenditure,M.EUR,0.03936134264887137,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,FINS,"Insurance and pension funding, except compulsory social security (66)",Services,MRIO supply-chain node,total,expenditure,M.EUR,0.06993338904976226,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,FAUX,Activities auxiliary to financial intermediation (67),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.01425044689877373,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,REAL,Real estate activities (70),Services,MRIO supply-chain node,total,expenditure,M.EUR,1.083366072044501,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.0713612624549897,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,COMP,Computer and related activities (72),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.02621183874419474,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,RESD,Research and development (73),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.02846277838659183,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,OBUS,Other business activities (74),Services,MRIO supply-chain node,total,expenditure,M.EUR,1.67251026086855,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,PADF,Public administration and defence; compulsory social security (75),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.04477463544003776,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,EDUC,Education (80),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.01110911254995501,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,HEAL,Health and social work (85),Services,MRIO supply-chain node,total,expenditure,M.EUR,0.06591101527249449,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCF,Incineration of waste: Food,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.001356796021962643,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCP,Incineration of waste: Paper,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.001664778017154373,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCL,Incineration of waste: Plastic,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.002351591408551581,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.008578599709734357,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCT,Incineration of waste: Textiles,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.000304174747713157,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCW,Incineration of waste: Wood,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.0007474274185580363,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.002176964192446901,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,BIOF,"Biogasification of food waste, incl. land application",Waste management and disposal,MRIO supply-chain node,total,expenditure,M.EUR,0.0002408051155552386,archive/rivm_steenmeijer_2022/output/ExpenditureVector.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
