study,consuming_country_iso3,reference_year,purchased_country_name,purchased_sector_group,Total (MEUR),indicator,unit,value,source
steenmeijer_2022,NLD,2016,Canada,General and special Machinery,1.408300801733113,climate_change,kt CO2eq per M.EUR,0.4868119796404717,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Metal Products,1.115362938562829,climate_change,kt CO2eq per M.EUR,0.516443257220748,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Minerals and Metals,0.1519704025262241,climate_change,kt CO2eq per M.EUR,0.2360050428723404,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Natural gas and gaseous fuels,0.003566442433097087,climate_change,kt CO2eq per M.EUR,5.291310971133757,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Non-metallic mineral products,0.05668636619082218,climate_change,kt CO2eq per M.EUR,2.01453379716739,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Paper Products,1.458735575985178,climate_change,kt CO2eq per M.EUR,0.6927010595302451,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Services,19.44577705414855,climate_change,kt CO2eq per M.EUR,0.1317110091752094,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,"Steam, hot water supply and water distribution",7.259500779280025e-05,climate_change,kt CO2eq per M.EUR,629.383413601796,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Textile,0.1476752292769669,climate_change,kt CO2eq per M.EUR,1.10551954194636,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Transport,2.773475493732307,climate_change,kt CO2eq per M.EUR,1.215539593653319,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Transport Equipment,0.06826750145271515,climate_change,kt CO2eq per M.EUR,0.4571356000223996,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Canada,Waste management and disposal,0.04827921789900778,climate_change,kt CO2eq per M.EUR,1.316344251703004,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Chemical,259.7014242836543,climate_change,kt CO2eq per M.EUR,3.015836913607997,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Coal and Petroleum,0.0009118503457327137,climate_change,kt CO2eq per M.EUR,2.034500826855133,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Construction,0.3262875339436466,climate_change,kt CO2eq per M.EUR,2.05359154114185,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,"Electrical, electronic and measuring equipment",123.8122425630044,climate_change,kt CO2eq per M.EUR,0.8876860187080329,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Food and catering,19.57831378638392,climate_change,kt CO2eq per M.EUR,0.2776636004566059,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Furniture and timber,0.6817089419904429,climate_change,kt CO2eq per M.EUR,1.325543207213407,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,General and special Machinery,63.0842624278585,climate_change,kt CO2eq per M.EUR,0.9189720164223838,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Metal Products,0.2475770034098755,climate_change,kt CO2eq per M.EUR,2.69118344850009,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Non-metallic mineral products,3.282501368079002,climate_change,kt CO2eq per M.EUR,1.988866111929732,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Paper Products,3.845761127316698,climate_change,kt CO2eq per M.EUR,1.616237452688325,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Services,12.00688177271305,climate_change,kt CO2eq per M.EUR,0.2370146382870519,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Textile,7.102008967051765,climate_change,kt CO2eq per M.EUR,1.123587037981707,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Transport,1.725325320967923,climate_change,kt CO2eq per M.EUR,1.487022526994694,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,China,Waste management and disposal,0.03570423343018074,climate_change,kt CO2eq per M.EUR,2.655069657754764,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Chemical,0.3895580425401312,climate_change,kt CO2eq per M.EUR,0.9098595820409175,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Coal and Petroleum,0.1263747368329969,climate_change,kt CO2eq per M.EUR,0.5979364128380077,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Construction,0.03144129238577816,climate_change,kt CO2eq per M.EUR,0.4881438373568185,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,"Electrical, electronic and measuring equipment",0.050927845175679,climate_change,kt CO2eq per M.EUR,1.753580849186881,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Electricity,0.2159262329217295,climate_change,kt CO2eq per M.EUR,1.691093178178206,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Food and catering,3.602309365753573,climate_change,kt CO2eq per M.EUR,0.3049273288711514,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Furniture and timber,0.009203448908954144,climate_change,kt CO2eq per M.EUR,0.4890376831701994,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,General and special Machinery,0.004932337171125083,climate_change,kt CO2eq per M.EUR,0.3944318332810567,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Metal Products,0.2443610276303462,climate_change,kt CO2eq per M.EUR,0.9785534712255378,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Minerals and Metals,0.03950128774866379,climate_change,kt CO2eq per M.EUR,1.95977608845174,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Natural gas and gaseous fuels,0.2232235233415246,climate_change,kt CO2eq per M.EUR,0.7779856647885183,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Non-metallic mineral products,0.01705537091082471,climate_change,kt CO2eq per M.EUR,2.519922991489454,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Paper Products,0.1144244503891947,climate_change,kt CO2eq per M.EUR,0.457302833323368,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Services,1.23966768711406,climate_change,kt CO2eq per M.EUR,0.1495697027589274,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,"Steam, hot water supply and water distribution",0.006143051802383372,climate_change,kt CO2eq per M.EUR,8.185340191785711,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Textile,0.009664830437473551,climate_change,kt CO2eq per M.EUR,0.4996364962771368,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Transport,0.3018191534157163,climate_change,kt CO2eq per M.EUR,0.8349444878535224,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Transport Equipment,0.003806445917468651,climate_change,kt CO2eq per M.EUR,0.4075518351813578,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Croatia,Waste management and disposal,0.02909604898556081,climate_change,kt CO2eq per M.EUR,6.812151270190222,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Chemical,0.03386499313085879,climate_change,kt CO2eq per M.EUR,0.6101674178669187,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Construction,0.02964033510905003,climate_change,kt CO2eq per M.EUR,0.9282405472838919,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,"Electrical, electronic and measuring equipment",2.928002378787108e-05,climate_change,kt CO2eq per M.EUR,0.1936431960481044,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Electricity,2.892054466002355e-07,climate_change,kt CO2eq per M.EUR,0.09077091215597553,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Food and catering,2.955423580586991,climate_change,kt CO2eq per M.EUR,0.3369606257023373,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Furniture and timber,0.0001361098850789213,climate_change,kt CO2eq per M.EUR,0.2589565658166336,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,General and special Machinery,2.53960862284319e-05,climate_change,kt CO2eq per M.EUR,0.6452644859945259,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Metal Products,0.00352724865402436,climate_change,kt CO2eq per M.EUR,0.7144109702314345,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Minerals and Metals,0.01091028769678101,climate_change,kt CO2eq per M.EUR,0.5008846304504002,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Non-metallic mineral products,0.000917199702782299,climate_change,kt CO2eq per M.EUR,2.78805736768971,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Paper Products,0.002425403122040257,climate_change,kt CO2eq per M.EUR,0.4904441203044761,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Services,1.172781202531699,climate_change,kt CO2eq per M.EUR,0.09685443598894568,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,"Steam, hot water supply and water distribution",3.46963201774118e-06,climate_change,kt CO2eq per M.EUR,0.01024472568122476,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Textile,0.0001576842954878477,climate_change,kt CO2eq per M.EUR,0.2261466435010907,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Transport,0.148612389700095,climate_change,kt CO2eq per M.EUR,0.7364159523970337,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Transport Equipment,3.443571865729072e-05,climate_change,kt CO2eq per M.EUR,0.4042038701973273,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Waste management and disposal,0.02275818362606729,climate_change,kt CO2eq per M.EUR,3.203852235360888,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Chemical,28.09286571974562,climate_change,kt CO2eq per M.EUR,1.030879019991248,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Coal and Petroleum,0.04329123994839178,climate_change,kt CO2eq per M.EUR,3.539699186873403,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Construction,0.0760014510961346,climate_change,kt CO2eq per M.EUR,0.4375237571898763,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,"Electrical, electronic and measuring equipment",9.735389707758554,climate_change,kt CO2eq per M.EUR,0.3541805759861645,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Electricity,0.04620439321134712,climate_change,kt CO2eq per M.EUR,1.289041566440993,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Food and catering,4.288898764257906,climate_change,kt CO2eq per M.EUR,0.5341134466448909,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Furniture and timber,0.2389681364302639,climate_change,kt CO2eq per M.EUR,0.4826073556787249,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,General and special Machinery,4.890454075972669,climate_change,kt CO2eq per M.EUR,0.5205341361146836,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
