study,consuming_country_iso3,reference_year,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,component_type,ghg_protocol_scope,indicator,unit,value,source
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,GARM,Manufacture of wearing apparel; dressing and dyeing of fur (18),Textile,MRIO supply-chain node,Indirect,waste_generation,kt,0.001596226559768872,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,LETH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",Textile,MRIO supply-chain node,Indirect,waste_generation,kt,0.01575436008278152,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,WOOD,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",Furniture and timber,MRIO supply-chain node,Indirect,waste_generation,kt,0.009886228784379373,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,WOOW,Re-processing of secondary wood material into new wood material,Furniture and timber,MRIO supply-chain node,Indirect,waste_generation,kt,0.006174812424254905,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,PULP,Pulp,Paper Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.0002093401237561538,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,PAPR,Re-processing of secondary paper into new pulp,Paper Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.1504563954106231,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,PAPE,Paper,Paper Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.01311456364149433,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,MDIA,"Publishing, printing and reproduction of recorded media (22)",Paper Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.001935951708182009,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,COKE,Manufacture of coke oven products,Coal and Petroleum,MRIO supply-chain node,Indirect,waste_generation,kt,0.5742667844569291,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,REFN,Petroleum Refinery,Coal and Petroleum,MRIO supply-chain node,Indirect,waste_generation,kt,0.02862001433018414,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,NUCF,Processing of nuclear fuel,Chemical,MRIO supply-chain node,Indirect,waste_generation,kt,1.105406104858071e-07,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,PLAS,"Plastics, basic",Chemical,MRIO supply-chain node,Indirect,waste_generation,kt,0.008365634344493196,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,PLAW,Re-processing of secondary plastic into new plastic,Chemical,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,NFER,N-fertiliser,Chemical,MRIO supply-chain node,Indirect,waste_generation,kt,6.750973754255067e-08,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,PFER,P- and other fertiliser,Chemical,MRIO supply-chain node,Indirect,waste_generation,kt,2.59614056148227e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,CHEM,Chemicals nec,Chemical,MRIO supply-chain node,Indirect,waste_generation,kt,1.056565810178736,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,RUBP,Manufacture of rubber and plastic products (25),Chemical,MRIO supply-chain node,Indirect,waste_generation,kt,0.04867912623808924,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,GLAS,Manufacture of glass and glass products,Non-metallic mineral products,MRIO supply-chain node,Indirect,waste_generation,kt,0.0209523135504728,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,GLAW,Re-processing of secondary glass into new glass,Non-metallic mineral products,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,CRMC,Manufacture of ceramic goods,Non-metallic mineral products,MRIO supply-chain node,Indirect,waste_generation,kt,0.001372392479915354,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,MRIO supply-chain node,Indirect,waste_generation,kt,0.0001164041853126278,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,MRIO supply-chain node,Indirect,waste_generation,kt,0.002236726182323533,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,ASHW,Re-processing of ash into clinker,Non-metallic mineral products,MRIO supply-chain node,Indirect,waste_generation,kt,0.009146676179504284,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,ONMM,Manufacture of other non-metallic mineral products n.e.c.,Non-metallic mineral products,MRIO supply-chain node,Indirect,waste_generation,kt,0.005705009752331218,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.2426854153206702,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,STEW,Re-processing of secondary steel into new steel,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.3159500944581682,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,PREM,Precious metals production,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.03940580360805365,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,PREW,Re-processing of secondary preciuos metals into new preciuos metals,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,ALUM,Aluminium production,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,ALUW,Re-processing of secondary aluminium into new aluminium,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,LZTP,"Lead, zinc and tin production",Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.001735359687539257,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,LZTW,"Re-processing of secondary lead into new lead, zinc and tin",Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,COPP,Copper production,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.001532731230984278,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,COPW,Re-processing of secondary copper into new copper,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.005980004297258299,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,ONFM,Other non-ferrous metal production,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.002856750835437941,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,ONFW,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,METC,Casting of metals,Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.0005280816975666491,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,MRIO supply-chain node,Indirect,waste_generation,kt,0.02311410105297055,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,MACH,Manufacture of machinery and equipment n.e.c. (29),General and special Machinery,MRIO supply-chain node,Indirect,waste_generation,kt,0.0203904116561287,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,OFMA,Manufacture of office machinery and computers (30),General and special Machinery,MRIO supply-chain node,Indirect,waste_generation,kt,0.02784215191351734,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,ELMA,Manufacture of electrical machinery and apparatus n.e.c. (31),"Electrical, electronic and measuring equipment",MRIO supply-chain node,Indirect,waste_generation,kt,0.02642105238804901,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",MRIO supply-chain node,Indirect,waste_generation,kt,0.1002834789673074,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,MEIN,"Manufacture of medical, precision and optical instruments, watches and clocks (33)","Electrical, electronic and measuring equipment",MRIO supply-chain node,Indirect,waste_generation,kt,0.01817615487715752,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,MRIO supply-chain node,Indirect,waste_generation,kt,0.009556722515011027,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,OTRE,Manufacture of other transport equipment (35),Transport Equipment,MRIO supply-chain node,Indirect,waste_generation,kt,0.002885874050370484,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,MRIO supply-chain node,Indirect,waste_generation,kt,0.008931685500523291,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,RYMS,Recycling of waste and scrap,Waste management and disposal,MRIO supply-chain node,Indirect,waste_generation,kt,0.002937627197816145,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,BOTW,Recycling of bottles by direct reuse,Waste management and disposal,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWC,Production of electricity by coal,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,1.015104894267021,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWG,Production of electricity by gas,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,3.274983233268391e-08,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWN,Production of electricity by nuclear,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,0.2553130196522753,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWH,Production of electricity by hydro,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,3.442742818516692e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWW,Production of electricity by wind,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,3.705396330218606e-07,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,9.917058468333528e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWB,Production of electricity by biomass and waste,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,0.003042816569060846,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWS,Production of electricity by solar photovoltaic,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,3.565582786677943e-07,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWE,Production of electricity by solar thermal,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWO,"Production of electricity by tide, wave, ocean",Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWM,Production of electricity by Geothermal,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWZ,Production of electricity nec,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,1.099097363632571e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWT,Transmission of electricity,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,0.0001002235814560236,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,POWD,Distribution and trade of electricity,Electricity,MRIO supply-chain node,Indirect,waste_generation,kt,0.0001304604129333254,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,GASD,Manufacture of gas; distribution of gaseous fuels through mains,Natural gas and gaseous fuels,MRIO supply-chain node,Indirect,waste_generation,kt,1.41328075201372e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",MRIO supply-chain node,Indirect,waste_generation,kt,0.2824996088721939,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",MRIO supply-chain node,Indirect,waste_generation,kt,0.0004853429727397797,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,CONS,Construction (45),Construction,MRIO supply-chain node,Indirect,waste_generation,kt,0.01598656668528083,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,CONW,Re-processing of secondary construction material into aggregates,Construction,MRIO supply-chain node,Indirect,waste_generation,kt,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,MRIO supply-chain node,Indirect,waste_generation,kt,3.491223256057868e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TDFU,Retail sale of automotive fuel,Services,MRIO supply-chain node,Indirect,waste_generation,kt,2.535882346054407e-06,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,MRIO supply-chain node,Indirect,waste_generation,kt,2.953271283221429e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,MRIO supply-chain node,Indirect,waste_generation,kt,4.028696730870116e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,HORE,Hotels and restaurants (55),Food and catering,MRIO supply-chain node,Indirect,waste_generation,kt,0.5529786363033713,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TRAI,Transport via railways,Transport,MRIO supply-chain node,Indirect,waste_generation,kt,2.610940276675335e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TLND,Other land transport,Transport,MRIO supply-chain node,Indirect,waste_generation,kt,0.0003379665677615175,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TPIP,Transport via pipelines,Transport,MRIO supply-chain node,Indirect,waste_generation,kt,0.00510440073544815,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TWAS,Sea and coastal water transport,Transport,MRIO supply-chain node,Indirect,waste_generation,kt,1.520982324349436e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TWAI,Inland water transport,Transport,MRIO supply-chain node,Indirect,waste_generation,kt,1.251093735106463e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TAIR,Air transport (62),Transport,MRIO supply-chain node,Indirect,waste_generation,kt,2.278141101382163e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,MRIO supply-chain node,Indirect,waste_generation,kt,0.0002059829773622651,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,PTEL,Post and telecommunications (64),Services,MRIO supply-chain node,Indirect,waste_generation,kt,0.0002758721110766969,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,FINT,"Financial intermediation, except insurance and pension funding (65)",Services,MRIO supply-chain node,Indirect,waste_generation,kt,0.0001633808453185637,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,FINS,"Insurance and pension funding, except compulsory social security (66)",Services,MRIO supply-chain node,Indirect,waste_generation,kt,2.875193969043003e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,FAUX,Activities auxiliary to financial intermediation (67),Services,MRIO supply-chain node,Indirect,waste_generation,kt,2.586371698157071e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,REAL,Real estate activities (70),Services,MRIO supply-chain node,Indirect,waste_generation,kt,0.0004466193010097947,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,MRIO supply-chain node,Indirect,waste_generation,kt,0.0003450099276368048,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,KOR,South Korea,Asia and Pacific,COMP,Computer and related activities (72),Services,MRIO supply-chain node,Indirect,waste_generation,kt,0.0005413974506855361,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
