scope,consuming_country_iso3,model,analysis_year,indicator,unit,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,value
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_POWD,Distribution and trade of electricity,Electricity,0.00022103208130425607
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_GASD,Manufacture of gas; distribution of gaseous fuels through mains,Natural gas and gaseous fuels,0.0006871528278989714
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",0.004818539258989292
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_CONS,Construction (45),Construction,2.2936050484616275
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,0.0849664685217582
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TDFU,Retail sale of automotive fuel,Services,2.6308574037403643e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,3.415472120446159
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,0.27106998551842704
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_HORE,Hotels and restaurants (55),Food and catering,0.34127347199828434
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TRAI,Transport via railways,Transport,3.4606955065797984
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TLND,Other land transport,Transport,3.5945496176808245
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TPIP,Transport via pipelines,Transport,0.2593042611097187
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TWAS,Sea and coastal water transport,Transport,11.781623919958548
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TWAI,Inland water transport,Transport,0.20761516962527363
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TAIR,Air transport (62),Transport,29.764095925212697
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,0.07884440328465175
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_PTEL,Post and telecommunications (64),Services,0.023295960101432193
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_FINT,"Financial intermediation, except insurance and pension funding (65)",Services,0.010479156905740555
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_FINS,"Insurance and pension funding, except compulsory social security (66)",Services,0.003963105046806068
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_FAUX,Activities auxiliary to financial intermediation (67),Services,0.1069669709914424
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_REAL,Real estate activities (70),Services,0.026222712748724147
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,6.502083082443354
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_COMP,Computer and related activities (72),Services,10.101904318012002
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_RESD,Research and development (73),Services,0.4663266173216558
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_OBUS,Other business activities (74),Services,0.3855574798915432
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_PADF,Public administration and defence; compulsory social security (75),Services,0.5224564592767325
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_EDUC,Education (80),Services,0.20685685676140012
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_HEAL,Health and social work (85),Services,0.041244520476273916
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_INCP,Incineration of waste: Paper,Waste management and disposal,1.2114661018540955e-10
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_INCL,Incineration of waste: Plastic,Waste management and disposal,1.7992223265987036e-10
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,3.1625348518497625e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_INCW,Incineration of waste: Wood,Waste management and disposal,7.00736820510718e-10
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,1.2446879054146296e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_BIOS,"Biogasification of sewage slugde, incl. land application",Waste management and disposal,0.08110288894564815
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_COMF,"Composting of food waste, incl. land application",Waste management and disposal,3.6566104034092867e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_WASF,"Waste water treatment, food",Waste management and disposal,0.03585650911279367
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_WASO,"Waste water treatment, other",Waste management and disposal,0.09807867054971812
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_LANF,Landfill of waste: Food,Waste management and disposal,4.338576453893162
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_LANP,Landfill of waste: Paper,Waste management and disposal,0.4690707698622091
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_LANL,Landfill of waste: Plastic,Waste management and disposal,2.7868327426102448e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_LANI,Landfill of waste: Inert/metal/hazardous,Waste management and disposal,3.9752463093276924e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_LANT,Landfill of waste: Textiles,Waste management and disposal,0.05095658512967258
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_LANW,Landfill of waste: Wood,Waste management and disposal,0.050313477559823926
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_ORGA,Activities of membership organisation n.e.c. (91),Services,0.17831526296100644
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_RECR,"Recreational, cultural and sporting activities (92)",Services,0.04886204500821216
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_OSER,Other service activities (93),Services,0.09164954651405194
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,IRL,Ireland,Europe,A_PRHH,Private households with employed persons (95),Services,0.00012469664874350397
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_PARI,Cultivation of paddy rice,Food and catering,3.501259127184969
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_WHEA,Cultivation of wheat,Food and catering,10.349400243737973
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_OCER,Cultivation of cereal grains nec,Food and catering,5.977186224453108
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_FVEG,"Cultivation of vegetables, fruit, nuts",Food and catering,17.736188559287996
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_OILS,Cultivation of oil seeds,Food and catering,2.347745951204078
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,0.25456872751157517
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_FIBR,Cultivation of plant-based fibers,Textile,0.003010891464195947
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_OTCR,Cultivation of crops nec,Food and catering,0.6495856599096876
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_CATL,Cattle farming,Food and catering,15.87531001753031
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_PIGS,Pigs farming,Food and catering,1.5383150877217926
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_PLTR,Poultry farming,Food and catering,0.8045917961882334
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_OMEA,Meat animals nec,Food and catering,0.668099004052801
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_OANP,Animal products nec,Food and catering,0.0005282896770211061
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_MILK,Raw milk,Food and catering,29.317845430598624
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_WOOL,"Wool, silk-worm cocoons",Textile,0.001471701343303976
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_FORE,"Forestry, logging and related service activities (02)",Food and catering,0.26790034286727454
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_FISH,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",Food and catering,0.4930180169964302
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_COIL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",Coal and Petroleum,3.2932080448138477
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_GASE,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",Natural gas and gaseous fuels,2.5757028770360804
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_OGPL,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",Natural gas and gaseous fuels,0.0006450722206946162
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_ALUO,Mining of aluminium ores and concentrates,Minerals and Metals,3.4950622423044917e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_PREO,Mining of precious metal ores and concentrates,Minerals and Metals,3.8144354167494077e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_LZTO,"Mining of lead, zinc and tin ores and concentrates",Minerals and Metals,5.305351552863285e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_ONFO,Mining of other non-ferrous metal ores and concentrates,Minerals and Metals,6.059267271194659e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,ITA,Italy,Europe,A_STON,Quarrying of stone,Minerals and Metals,0.30055226854374606
