scope,consuming_country_iso3,model,analysis_year,indicator,unit,sector_code,sector_name,sector_group,national,healthcare,healthcare_vs_sector_ratio_pct,sector_share_of_national_pct
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PAPE,Paper,Paper Products,95.86228531171858,4.376862020144306,4.565781011700189,0.15972814456358383
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PAPR,Re-processing of secondary paper into new pulp,Paper Products,7.390482534121923e-10,0.0,0.0,1.231420739414151e-12
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PARI,Cultivation of paddy rice,Food and catering,1.3715757409244604,0.0171880304058984,1.2531594058606956,0.0022853539065326844
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PCAT,Processing of meat cattle,Food and catering,570.0817119409612,7.253068041056405,1.2722856897762662,0.9498844493625891
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PFER,P- and other fertiliser,Chemical,22.858518764455386,1.829272266915126,8.002584444621204,0.03808743738839275
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PIGS,Pigs farming,Food and catering,6.989514648513816,0.04910568317953646,0.702562132693689,0.011646104644561669
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PLAS,"Plastics, basic",Chemical,383.17246004182806,4.365257025431867,1.139240806856355,0.6384515650897321
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PLAW,Re-processing of secondary plastic into new plastic,Chemical,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PLTR,Poultry farming,Food and catering,105.48996226194794,1.2908077686928097,1.22363089436655,0.17577002141554043
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POME,Production of meat products nec,Food and catering,55.02288551292972,0.10507174305117595,0.19096007428851644,0.09168051213192176
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWB,Production of electricity by biomass and waste,Electricity,32.439704382653666,1.2393377843715936,3.820434889765207,0.054051849216649316
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWC,Production of electricity by coal,Electricity,1188.3184891729916,190.90216536353233,16.064899023526124,1.9800060765190235
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWD,Distribution and trade of electricity,Electricity,1.2911538852564056e-05,1.8407971878921539,14256992.980558598,2.151352993176111e-08
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWE,Production of electricity by solar thermal,Electricity,3.576068838943811e-06,6.188651636157937e-08,1.7305739667991822,5.958535607812375e-09
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWG,Production of electricity by gas,Electricity,263.56018036666507,9.217968818701415,3.4974816020680257,0.43915058413138713
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWH,Production of electricity by hydro,Electricity,30.027625362108264,0.856219568118425,2.8514394921114374,0.05003278264380843
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWM,Production of electricity by Geothermal,Electricity,0.03992243130429905,0.0001570062412487981,0.3932782551544922,6.651975652330193e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWN,Production of electricity by nuclear,Electricity,32.60858416663687,1.392072916928507e-06,4.269038207285283e-06,0.05433324094919794
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWO,"Production of electricity by tide, wave, ocean",Electricity,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWP,Production of electricity by petroleum and other oil derivatives,Electricity,15.086232008095502,0.3367018744829123,2.231848710149976,0.025137058221313582
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWS,Production of electricity by solar photovoltaic,Electricity,4.4199191882850535,0.15194023507165558,3.437624730207092,0.00736458022850255
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWT,Transmission of electricity,Electricity,1.9618386305476578e-06,2.052702963267001e-10,0.010463159055513031,3.268864740409367e-09
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWW,Production of electricity by wind,Electricity,11.522766630520254,0.39607317267702064,3.437309678978875,0.019199522817000773
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_POWZ,Production of electricity nec,Electricity,0.42333265013636484,1.0515774165107002e-05,0.0024840451502428735,0.0007053674812736854
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PPIG,Processing of meat pigs,Food and catering,480.90062731976656,8.526937857640977,1.7731184725552742,0.8012886889924776
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PPLT,Processing of meat poultry,Food and catering,83.28750941016104,0.8514149856076216,1.0222601103542537,0.13877573750874053
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PREM,Precious metals production,Metal Products,2.2772527615645726,0.03305987254332969,1.4517436580301304,0.0037944156779093747
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PREO,Mining of precious metal ores and concentrates,Minerals and Metals,0.1529946270275557,0.0074868947022780526,4.893567079927321,0.00025492348553807806
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PREW,Re-processing of secondary preciuos metals into new preciuos metals,Metal Products,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PRHH,Private households with employed persons (95),Services,7.815359674450449,4.692137159390116,60.037379658026445,0.013022148343718065
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PTEL,Post and telecommunications (64),Services,93.52141692952782,35.876028107684114,38.36129657308139,0.15582773094274163
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_PULP,Pulp,Paper Products,62.64814792853966,32.35133680694077,51.63973377767321,0.10438591565422771
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",0.4065977202872472,0.20286467296607116,49.893214556823956,0.0006774833213508411
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_REAL,Real estate activities (70),Services,361.63653450674303,5.16029127624794,1.426927531889542,0.6025678657183576
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_RECR,"Recreational, cultural and sporting activities (92)",Services,120.32276138928913,39.90910840124735,33.168378069488,0.20048480341338765
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_REFN,Petroleum Refinery,Coal and Petroleum,5100.122008451641,65.80508200172459,1.2902648582264509,8.497951230861124
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_RESD,Research and development (73),Services,33.23627775674107,12.991714456438531,39.0889574083052,0.05537911975519322
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_RICE,Processed rice,Food and catering,11.865758227642853,0.09053027837158735,0.7629540113221345,0.019771024020327457
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_RUBP,Manufacture of rubber and plastic products (25),Chemical,1002.4032588040723,19.666082986163122,1.961893361123541,1.6702294558555832
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_RYMS,Recycling of waste and scrap,Waste management and disposal,0.5562001699857726,0.045369496287899116,8.157044664164639,0.0009267546759279807
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_SDCL,Quarrying of sand and clay,Minerals and Metals,4.437846555322023,0.14936350929750122,3.3656753886269275,0.007394451257180974
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,517.5796159645174,3.265453899823552,0.6309085209506039,0.862404139992253
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_STEW,Re-processing of secondary steel into new steel,Metal Products,253.3213876744222,0.43685243446870464,0.17244988213555942,0.42209045089979164
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_STON,Quarrying of stone,Minerals and Metals,1.4580455787755047,0.02297667080236699,1.5758540841818711,0.0024294321195207163
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,29.123286640044086,0.02513445729898081,0.08630364288768598,0.04852595077909118
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_SUGR,Sugar refining,Food and catering,59.658259394610695,0.6558498475160935,1.0993445906256873,0.09940408837540289
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TAIR,Air transport (62),Transport,451.15177371542677,44.012224339855855,9.755525059204903,0.7517204028446612
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,357.9778524685092,9.835015459323719,2.7473809878193207,0.5964716779254742
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TDFU,Retail sale of automotive fuel,Services,0.9645451191385663,0.0260426591309001,2.6999938742273413,0.0016071492738451397
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,728.3162006199697,1.120811740914081,0.15389081554962042,1.2135387238301703
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,105.11307217241337,11.368665173278531,10.815653028037179,0.1751420376937879
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,212.90483947354247,3.40461625448554,1.5991258173859544,0.3547473844081147
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TEXT,Manufacture of textiles (17),Textile,779.5328638492362,2.9591611915343186,0.37960698371616425,1.2988772129111166
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TLND,Other land transport,Transport,140.57294041184957,107.35617561665508,76.37044178070384,0.23422615969167979
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TOBC,Manufacture of tobacco products (16),Food and catering,20.06729940255881,0.029471414210764078,0.1468628818435137,0.033436637667773224
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TPIP,Transport via pipelines,Transport,18.546880889906394,0.3587610544632625,1.9343471098609788,0.030903278201155054
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TRAI,Transport via railways,Transport,64.42007372319836,3.717029688268696,5.76998670358577,0.10733834286337322
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TWAI,Inland water transport,Transport,635.4309761502623,2.9527832773327076,0.4646898543130598,1.0587710327233455
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_TWAS,Sea and coastal water transport,Transport,5477.969647905642,184.5988387570081,3.3698404814562024,9.127530446310308
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_VOIL,Processing vegetable oils and fats,Food and catering,43.4746523198466,0.7800253285951178,1.7942071689415873,0.07243855628953096
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_WASF,"Waste water treatment, food",Waste management and disposal,5.7982346792289565,0.8517641425078616,14.690059813534976,0.009661164075589307
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,climate_change,kt CO2eq,A_WASO,"Waste water treatment, other",Waste management and disposal,9.58695759034456,1.512291764139221,15.774470157897804,0.015974029233040934
